1 1 1065 2132 3717 4784 5836 7340 8379 9404 10867 11838 12945 14408 15447 16458 17935 19001 20013 21503
2 1 1042 2163 3641 4697 5858 7323 8366 9461 11005 12047 13143 14608 15637 16719 18065 19002 20124 21483
3 1 1005 1998 3347 4391 5397 6708 7701 8732 10056 11074 12055 13391 14410 15772 17312 18382 19400 20813
4 1 1045 2052 3556 4615 5609 7037 8096 9077 10544 11602 12609 13961 14994 15975 17391 18449 19469 20846
5 1 1023 1987 3478 4548 5527 6912 7997 8976 10542 11642 12621 13976 15016 15965 17320 18360 19324 20724
