QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 400.37 -200.73 0
100101 400.73 -200.37 0
100102 400.73 -199.63 0
100103 400.37 -199.27 0
100104 400.37 -199.63 0
100105 400.37 -200.37 0
100106 399.63 -200.73 0
100107 399.63 -200.37 0
100109 399.63 -199.63 0
100110 399.63 -199.27 0
100111 399.27 -199.63 0
100114 399.27 -200.37 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:45:4.377951,-nan,-nan,-nan,-nan,1724237104.3780,-nan,-nan,-nan
2024-8-21_18:45:4.387767,-nan,-nan,-nan,-nan,1724237104.3878,-nan,-nan,-nan
2024-8-21_18:45:4.407681,-nan,-nan,-nan,-nan,1724237104.4077,-nan,-nan,-nan
2024-8-21_18:45:4.427676,-nan,-nan,-nan,-nan,1724237104.4277,-nan,-nan,-nan
2024-8-21_18:45:4.447644,-nan,-nan,-nan,-nan,1724237104.4476,-nan,-nan,-nan
2024-8-21_18:45:4.467675,-nan,-nan,-nan,-nan,1724237104.4677,-nan,-nan,-nan
2024-8-21_18:45:4.487923,-nan,-nan,-nan,-nan,1724237104.4879,-nan,-nan,-nan
2024-8-21_18:45:4.508140,-nan,-nan,-nan,-nan,1724237104.5081,-nan,-nan,-nan
2024-8-21_18:45:4.527958,-nan,-nan,-nan,-nan,1724237104.5280,-nan,-nan,-nan
2024-8-21_18:45:4.547734,-nan,-nan,-nan,-nan,1724237104.5477,-nan,-nan,-nan
2024-8-21_18:45:4.567663,-nan,-nan,-nan,-nan,1724237104.5677,-nan,-nan,-nan
2024-8-21_18:45:4.587631,-nan,-nan,-nan,-nan,1724237104.5876,-nan,-nan,-nan
2024-8-21_18:45:4.607756,-nan,-nan,-nan,-nan,1724237104.6078,-nan,-nan,-nan
2024-8-21_18:45:4.627687,-nan,-nan,-nan,-nan,1724237104.6277,-nan,-nan,-nan
2024-8-21_18:45:4.647660,-nan,-nan,-nan,-nan,1724237104.6477,-nan,-nan,-nan
2024-8-21_18:45:4.667676,-nan,-nan,-nan,-nan,1724237104.6677,-nan,-nan,-nan
2024-8-21_18:45:4.687717,-nan,-nan,-nan,-nan,1724237104.6877,-nan,-nan,-nan
2024-8-21_18:45:4.707738,-nan,-nan,-nan,-nan,1724237104.7077,-nan,-nan,-nan
2024-8-21_18:45:4.727821,-nan,-nan,-nan,-nan,1724237104.7278,-nan,-nan,-nan
2024-8-21_18:45:4.747813,-nan,-nan,-nan,-nan,1724237104.7478,-nan,-nan,-nan
2024-8-21_18:45:4.767793,-nan,-nan,-nan,-nan,1724237104.7678,-nan,-nan,-nan
2024-8-21_18:45:4.787825,-nan,-nan,-nan,-nan,1724237104.7878,-nan,-nan,-nan
2024-8-21_18:45:4.807854,-nan,-nan,-nan,-nan,1724237104.8079,-nan,-nan,-nan
2024-8-21_18:45:4.827741,-nan,-nan,-nan,-nan,1724237104.8277,-nan,-nan,-nan
2024-8-21_18:45:4.847774,-nan,-nan,-nan,-nan,1724237104.8478,-nan,-nan,-nan
2024-8-21_18:45:4.867770,-nan,-nan,-nan,-nan,1724237104.8678,-nan,-nan,-nan
2024-8-21_18:45:4.887902,-nan,-nan,-nan,-nan,1724237104.8879,-nan,-nan,-nan
2024-8-21_18:45:4.908295,-nan,-nan,-nan,-nan,1724237104.9083,-nan,-nan,-nan
2024-8-21_18:45:4.928348,-nan,-nan,-nan,-nan,1724237104.9283,-nan,-nan,-nan
2024-8-21_18:45:4.947873,-nan,-nan,-nan,-nan,1724237104.9479,-nan,-nan,-nan
2024-8-21_18:45:4.967715,-nan,-nan,-nan,-nan,1724237104.9677,-nan,-nan,-nan
2024-8-21_18:45:4.987762,-nan,-nan,-nan,-nan,1724237104.9878,-nan,-nan,-nan
2024-8-21_18:45:5.007699,-nan,-nan,-nan,-nan,1724237105.0077,-nan,-nan,-nan
2024-8-21_18:45:5.027736,-nan,-nan,-nan,-nan,1724237105.0277,-nan,-nan,-nan
2024-8-21_18:45:5.047751,-nan,-nan,-nan,-nan,1724237105.0478,-nan,-nan,-nan
2024-8-21_18:45:5.067680,-nan,-nan,-nan,-nan,1724237105.0677,-nan,-nan,-nan
2024-8-21_18:45:5.087778,-nan,-nan,-nan,-nan,1724237105.0878,-nan,-nan,-nan
2024-8-21_18:45:5.107783,-nan,-nan,-nan,-nan,1724237105.1078,-nan,-nan,-nan
2024-8-21_18:45:5.127783,-nan,-nan,-nan,-nan,1724237105.1278,-nan,-nan,-nan
2024-8-21_18:45:5.147669,-nan,-nan,-nan,-nan,1724237105.1477,-nan,-nan,-nan
2024-8-21_18:45:5.167645,-nan,-nan,-nan,-nan,1724237105.1676,-nan,-nan,-nan
2024-8-21_18:45:5.187841,-nan,-nan,-nan,-nan,1724237105.1878,-nan,-nan,-nan
2024-8-21_18:45:5.207757,-nan,-nan,-nan,-nan,1724237105.2078,-nan,-nan,-nan
2024-8-21_18:45:5.227740,-nan,-nan,-nan,-nan,1724237105.2277,-nan,-nan,-nan
2024-8-21_18:45:5.247701,-nan,-nan,-nan,-nan,1724237105.2477,-nan,-nan,-nan
2024-8-21_18:45:5.267721,-nan,-nan,-nan,-nan,1724237105.2677,-nan,-nan,-nan
2024-8-21_18:45:5.287629,-nan,-nan,-nan,-nan,1724237105.2876,-nan,-nan,-nan
2024-8-21_18:45:5.307822,-nan,-nan,-nan,-nan,1724237105.3078,-nan,-nan,-nan
2024-8-21_18:45:5.327887,-nan,-nan,-nan,-nan,1724237105.3279,-nan,-nan,-nan
2024-8-21_18:45:5.347891,-nan,-nan,-nan,-nan,1724237105.3479,-nan,-nan,-nan
2024-8-21_18:45:5.367709,-nan,-nan,-nan,-nan,1724237105.3677,-nan,-nan,-nan
2024-8-21_18:45:5.387667,-nan,-nan,-nan,-nan,1724237105.3877,-nan,-nan,-nan
2024-8-21_18:45:5.407685,-nan,-nan,-nan,-nan,1724237105.4077,-nan,-nan,-nan
2024-8-21_18:45:5.427732,-nan,-nan,-nan,-nan,1724237105.4277,-nan,-nan,-nan
2024-8-21_18:45:5.447701,-nan,-nan,-nan,-nan,1724237105.4477,-nan,-nan,-nan
2024-8-21_18:45:5.467701,-nan,-nan,-nan,-nan,1724237105.4677,-nan,-nan,-nan
2024-8-21_18:45:5.487974,-nan,-nan,-nan,-nan,1724237105.4880,-nan,-nan,-nan
2024-8-21_18:45:5.507686,-nan,-nan,-nan,-nan,1724237105.5077,-nan,-nan,-nan
2024-8-21_18:45:5.527735,-nan,-nan,-nan,-nan,1724237105.5277,-nan,-nan,-nan
2024-8-21_18:45:5.547662,-nan,-nan,-nan,-nan,1724237105.5477,-nan,-nan,-nan
2024-8-21_18:45:5.567748,-nan,-nan,-nan,-nan,1724237105.5677,-nan,-nan,-nan
2024-8-21_18:45:5.587680,-nan,-nan,-nan,-nan,1724237105.5877,-nan,-nan,-nan
2024-8-21_18:45:5.607741,-nan,-nan,-nan,-nan,1724237105.6077,-nan,-nan,-nan
2024-8-21_18:45:5.627703,-nan,-nan,-nan,-nan,1724237105.6277,-nan,-nan,-nan
2024-8-21_18:45:5.647788,-nan,-nan,-nan,-nan,1724237105.6478,-nan,-nan,-nan
2024-8-21_18:45:5.667626,-nan,-nan,-nan,-nan,1724237105.6676,-nan,-nan,-nan
2024-8-21_18:45:5.687663,-nan,-nan,-nan,-nan,1724237105.6877,-nan,-nan,-nan
2024-8-21_18:45:5.707751,-nan,-nan,-nan,-nan,1724237105.7078,-nan,-nan,-nan
2024-8-21_18:45:5.727736,-nan,-nan,-nan,-nan,1724237105.7277,-nan,-nan,-nan
2024-8-21_18:45:5.747694,-nan,-nan,-nan,-nan,1724237105.7477,-nan,-nan,-nan
2024-8-21_18:45:5.767695,-nan,-nan,-nan,-nan,1724237105.7677,-nan,-nan,-nan
2024-8-21_18:45:5.787801,-nan,-nan,-nan,-nan,1724237105.7878,-nan,-nan,-nan
2024-8-21_18:45:5.808152,-nan,-nan,-nan,-nan,1724237105.8082,-nan,-nan,-nan
2024-8-21_18:45:5.828385,-nan,-nan,-nan,-nan,1724237105.8284,-nan,-nan,-nan
2024-8-21_18:45:5.848544,-nan,-nan,-nan,-nan,1724237105.8485,-nan,-nan,-nan
2024-8-21_18:45:5.867837,-nan,-nan,-nan,-nan,1724237105.8678,-nan,-nan,-nan
2024-8-21_18:45:5.887735,-nan,-nan,-nan,-nan,1724237105.8877,-nan,-nan,-nan
2024-8-21_18:45:5.907647,-nan,-nan,-nan,-nan,1724237105.9076,-nan,-nan,-nan
2024-8-21_18:45:5.927662,-nan,-nan,-nan,-nan,1724237105.9277,-nan,-nan,-nan
2024-8-21_18:45:5.947705,-nan,-nan,-nan,-nan,1724237105.9477,-nan,-nan,-nan
2024-8-21_18:45:5.967685,-nan,-nan,-nan,-nan,1724237105.9677,-nan,-nan,-nan
2024-8-21_18:45:5.987973,-nan,-nan,-nan,-nan,1724237105.9880,-nan,-nan,-nan
2024-8-21_18:45:6.007973,-nan,-nan,-nan,-nan,1724237106.0080,-nan,-nan,-nan
2024-8-21_18:45:6.027766,-nan,-nan,-nan,-nan,1724237106.0278,-nan,-nan,-nan
2024-8-21_18:45:6.047687,-nan,-nan,-nan,-nan,1724237106.0477,-nan,-nan,-nan
2024-8-21_18:45:6.067599,-nan,-nan,-nan,-nan,1724237106.0676,-nan,-nan,-nan
2024-8-21_18:45:6.087609,-nan,-nan,-nan,-nan,1724237106.0876,-nan,-nan,-nan
2024-8-21_18:45:6.107687,-nan,-nan,-nan,-nan,1724237106.1077,-nan,-nan,-nan
2024-8-21_18:45:6.127771,-nan,-nan,-nan,-nan,1724237106.1278,-nan,-nan,-nan
2024-8-21_18:45:6.147871,-nan,-nan,-nan,-nan,1724237106.1479,-nan,-nan,-nan
2024-8-21_18:45:6.167703,-nan,-nan,-nan,-nan,1724237106.1677,-nan,-nan,-nan
2024-8-21_18:45:6.187683,-nan,-nan,-nan,-nan,1724237106.1877,-nan,-nan,-nan
2024-8-21_18:45:6.207697,-nan,-nan,-nan,-nan,1724237106.2077,-nan,-nan,-nan
2024-8-21_18:45:6.227692,-nan,-nan,-nan,-nan,1724237106.2277,-nan,-nan,-nan
2024-8-21_18:45:6.247675,-nan,-nan,-nan,-nan,1724237106.2477,-nan,-nan,-nan
2024-8-21_18:45:6.267717,-nan,-nan,-nan,-nan,1724237106.2677,-nan,-nan,-nan
2024-8-21_18:45:6.287760,-nan,-nan,-nan,-nan,1724237106.2878,-nan,-nan,-nan
2024-8-21_18:45:6.307669,-nan,-nan,-nan,-nan,1724237106.3077,-nan,-nan,-nan
2024-8-21_18:45:6.327799,-nan,-nan,-nan,-nan,1724237106.3278,-nan,-nan,-nan
2024-8-21_18:45:6.347762,-nan,-nan,-nan,-nan,1724237106.3478,-nan,-nan,-nan
2024-8-21_18:45:6.367760,-nan,-nan,-nan,-nan,1724237106.3678,-nan,-nan,-nan
2024-8-21_18:45:6.387986,-nan,-nan,-nan,-nan,1724237106.3880,-nan,-nan,-nan
2024-8-21_18:45:6.407890,-nan,-nan,-nan,-nan,1724237106.4079,-nan,-nan,-nan
2024-8-21_18:45:6.427873,-nan,-nan,-nan,-nan,1724237106.4279,-nan,-nan,-nan
2024-8-21_18:45:6.447682,-nan,-nan,-nan,-nan,1724237106.4477,-nan,-nan,-nan
2024-8-21_18:45:6.467627,-nan,-nan,-nan,-nan,1724237106.4676,-nan,-nan,-nan
2024-8-21_18:45:6.487632,-nan,-nan,-nan,-nan,1724237106.4876,-nan,-nan,-nan
2024-8-21_18:45:6.507714,-nan,-nan,-nan,-nan,1724237106.5077,-nan,-nan,-nan
2024-8-21_18:45:6.527714,-nan,-nan,-nan,-nan,1724237106.5277,-nan,-nan,-nan
2024-8-21_18:45:6.547712,-nan,-nan,-nan,-nan,1724237106.5477,-nan,-nan,-nan
2024-8-21_18:45:6.567670,-nan,-nan,-nan,-nan,1724237106.5677,-nan,-nan,-nan
2024-8-21_18:45:6.587741,-nan,-nan,-nan,-nan,1724237106.5877,-nan,-nan,-nan
2024-8-21_18:45:6.607726,-nan,-nan,-nan,-nan,1724237106.6077,-nan,-nan,-nan
2024-8-21_18:45:6.627726,-nan,-nan,-nan,-nan,1724237106.6277,-nan,-nan,-nan
2024-8-21_18:45:6.647739,-nan,-nan,-nan,-nan,1724237106.6477,-nan,-nan,-nan
2024-8-21_18:45:6.667763,-nan,-nan,-nan,-nan,1724237106.6678,-nan,-nan,-nan
2024-8-21_18:45:6.687840,-nan,-nan,-nan,-nan,1724237106.6878,-nan,-nan,-nan
2024-8-21_18:45:6.707680,-nan,-nan,-nan,-nan,1724237106.7077,-nan,-nan,-nan
2024-8-21_18:45:6.727781,-nan,-nan,-nan,-nan,1724237106.7278,-nan,-nan,-nan
2024-8-21_18:45:6.747809,-nan,-nan,-nan,-nan,1724237106.7478,-nan,-nan,-nan
2024-8-21_18:45:6.767734,-nan,-nan,-nan,-nan,1724237106.7677,-nan,-nan,-nan
2024-8-21_18:45:6.787726,-nan,-nan,-nan,-nan,1724237106.7877,-nan,-nan,-nan
2024-8-21_18:45:6.807708,-nan,-nan,-nan,-nan,1724237106.8077,-nan,-nan,-nan
2024-8-21_18:45:6.827756,-nan,-nan,-nan,-nan,1724237106.8278,-nan,-nan,-nan
2024-8-21_18:45:6.847698,-nan,-nan,-nan,-nan,1724237106.8477,-nan,-nan,-nan
2024-8-21_18:45:6.867740,-nan,-nan,-nan,-nan,1724237106.8677,-nan,-nan,-nan
2024-8-21_18:45:6.887883,-nan,-nan,-nan,-nan,1724237106.8879,-nan,-nan,-nan
2024-8-21_18:45:6.908321,-nan,-nan,-nan,-nan,1724237106.9083,-nan,-nan,-nan
2024-8-21_18:45:6.928183,-nan,-nan,-nan,-nan,1724237106.9282,-nan,-nan,-nan
2024-8-21_18:45:6.947928,-nan,-nan,-nan,-nan,1724237106.9479,-nan,-nan,-nan
2024-8-21_18:45:6.967727,-nan,-nan,-nan,-nan,1724237106.9677,-nan,-nan,-nan
2024-8-21_18:45:6.987677,-nan,-nan,-nan,-nan,1724237106.9877,-nan,-nan,-nan
2024-8-21_18:45:7.007669,-nan,-nan,-nan,-nan,1724237107.0077,-nan,-nan,-nan
2024-8-21_18:45:7.027692,-nan,-nan,-nan,-nan,1724237107.0277,-nan,-nan,-nan
2024-8-21_18:45:7.047649,-nan,-nan,-nan,-nan,1724237107.0476,-nan,-nan,-nan
2024-8-21_18:45:7.067712,-nan,-nan,-nan,-nan,1724237107.0677,-nan,-nan,-nan
2024-8-21_18:45:7.087769,-nan,-nan,-nan,-nan,1724237107.0878,-nan,-nan,-nan
2024-8-21_18:45:7.107793,-nan,-nan,-nan,-nan,1724237107.1078,-nan,-nan,-nan
2024-8-21_18:45:7.127786,-nan,-nan,-nan,-nan,1724237107.1278,-nan,-nan,-nan
2024-8-21_18:45:7.147702,-nan,-nan,-nan,-nan,1724237107.1477,-nan,-nan,-nan
2024-8-21_18:45:7.167780,-nan,-nan,-nan,-nan,1724237107.1678,-nan,-nan,-nan
2024-8-21_18:45:7.187919,-nan,-nan,-nan,-nan,1724237107.1879,-nan,-nan,-nan
2024-8-21_18:45:7.207926,-nan,-nan,-nan,-nan,1724237107.2079,-nan,-nan,-nan
2024-8-21_18:45:7.227948,-nan,-nan,-nan,-nan,1724237107.2279,-nan,-nan,-nan
2024-8-21_18:45:7.247734,-nan,-nan,-nan,-nan,1724237107.2477,-nan,-nan,-nan
2024-8-21_18:45:7.267681,-nan,-nan,-nan,-nan,1724237107.2677,-nan,-nan,-nan
2024-8-21_18:45:7.287689,-nan,-nan,-nan,-nan,1724237107.2877,-nan,-nan,-nan
2024-8-21_18:45:7.307715,-nan,-nan,-nan,-nan,1724237107.3077,-nan,-nan,-nan
2024-8-21_18:45:7.327899,-nan,-nan,-nan,-nan,1724237107.3279,-nan,-nan,-nan
2024-8-21_18:45:7.347997,-nan,-nan,-nan,-nan,1724237107.3480,-nan,-nan,-nan
2024-8-21_18:45:7.367877,-nan,-nan,-nan,-nan,1724237107.3679,-nan,-nan,-nan
2024-8-21_18:45:7.387714,-nan,-nan,-nan,-nan,1724237107.3877,-nan,-nan,-nan
2024-8-21_18:45:7.407675,-nan,-nan,-nan,-nan,1724237107.4077,-nan,-nan,-nan
2024-8-21_18:45:7.427644,-nan,-nan,-nan,-nan,1724237107.4276,-nan,-nan,-nan
2024-8-21_18:45:7.447623,-nan,-nan,-nan,-nan,1724237107.4476,-nan,-nan,-nan
2024-8-21_18:45:7.467679,-nan,-nan,-nan,-nan,1724237107.4677,-nan,-nan,-nan
2024-8-21_18:45:7.487728,-nan,-nan,-nan,-nan,1724237107.4877,-nan,-nan,-nan
2024-8-21_18:45:7.507629,-nan,-nan,-nan,-nan,1724237107.5076,-nan,-nan,-nan
2024-8-21_18:45:7.527709,-nan,-nan,-nan,-nan,1724237107.5277,-nan,-nan,-nan
2024-8-21_18:45:7.547764,-nan,-nan,-nan,-nan,1724237107.5478,-nan,-nan,-nan
2024-8-21_18:45:7.567668,-nan,-nan,-nan,-nan,1724237107.5677,-nan,-nan,-nan
2024-8-21_18:45:7.587771,-nan,-nan,-nan,-nan,1724237107.5878,-nan,-nan,-nan
2024-8-21_18:45:7.607858,-nan,-nan,-nan,-nan,1724237107.6079,-nan,-nan,-nan
2024-8-21_18:45:7.628016,-nan,-nan,-nan,-nan,1724237107.6280,-nan,-nan,-nan
2024-8-21_18:45:7.647869,-nan,-nan,-nan,-nan,1724237107.6479,-nan,-nan,-nan
2024-8-21_18:45:7.667718,-nan,-nan,-nan,-nan,1724237107.6677,-nan,-nan,-nan
2024-8-21_18:45:7.687677,-nan,-nan,-nan,-nan,1724237107.6877,-nan,-nan,-nan
2024-8-21_18:45:7.707670,-nan,-nan,-nan,-nan,1724237107.7077,-nan,-nan,-nan
2024-8-21_18:45:7.727687,-nan,-nan,-nan,-nan,1724237107.7277,-nan,-nan,-nan
