2024-6-4_11:0:44.628279,4,-nan,-nan,-nan,-nan,1717470044.628,-nan,-nan,-nan,1717470044.608,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:44.648286,4,-nan,-nan,-nan,-nan,1717470044.648,-nan,-nan,-nan,1717470044.608,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:44.668325,4,-nan,-nan,-nan,-nan,1717470044.668,-nan,-nan,-nan,1717470044.663,309.314,-167.637,-2.578,2.000
2024-6-4_11:0:44.688250,4,-nan,-nan,-nan,-nan,1717470044.688,-nan,-nan,-nan,1717470044.683,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:44.708498,4,-nan,-nan,-nan,-nan,1717470044.708,-nan,-nan,-nan,1717470044.703,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:44.728337,4,-nan,-nan,-nan,-nan,1717470044.728,-nan,-nan,-nan,1717470044.708,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:44.748353,4,-nan,-nan,-nan,-nan,1717470044.748,-nan,-nan,-nan,1717470044.708,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:44.768360,4,-nan,-nan,-nan,-nan,1717470044.768,-nan,-nan,-nan,1717470044.763,309.315,-167.637,-2.575,2.000
2024-6-4_11:0:44.788274,4,-nan,-nan,-nan,-nan,1717470044.788,-nan,-nan,-nan,1717470044.783,309.315,-167.637,-2.576,2.000
2024-6-4_11:0:44.808637,4,-nan,-nan,-nan,-nan,1717470044.809,-nan,-nan,-nan,1717470044.803,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:44.828333,4,-nan,-nan,-nan,-nan,1717470044.828,-nan,-nan,-nan,1717470044.808,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:44.848291,4,-nan,-nan,-nan,-nan,1717470044.848,-nan,-nan,-nan,1717470044.808,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:44.868327,4,-nan,-nan,-nan,-nan,1717470044.868,-nan,-nan,-nan,1717470044.863,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:44.888370,4,-nan,-nan,-nan,-nan,1717470044.888,-nan,-nan,-nan,1717470044.883,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:44.908377,4,-nan,-nan,-nan,-nan,1717470044.908,-nan,-nan,-nan,1717470044.903,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:44.928268,4,-nan,-nan,-nan,-nan,1717470044.928,-nan,-nan,-nan,1717470044.908,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:44.948372,4,-nan,-nan,-nan,-nan,1717470044.948,-nan,-nan,-nan,1717470044.908,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:44.968269,4,-nan,-nan,-nan,-nan,1717470044.968,-nan,-nan,-nan,1717470044.963,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:44.989277,4,-nan,-nan,-nan,-nan,1717470044.989,-nan,-nan,-nan,1717470044.983,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.008636,4,-nan,-nan,-nan,-nan,1717470045.009,-nan,-nan,-nan,1717470045.003,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:45.028359,4,-nan,-nan,-nan,-nan,1717470045.028,-nan,-nan,-nan,1717470045.013,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:45.048286,4,-nan,-nan,-nan,-nan,1717470045.048,-nan,-nan,-nan,1717470045.013,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:45.068280,4,-nan,-nan,-nan,-nan,1717470045.068,-nan,-nan,-nan,1717470045.063,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:45.088274,4,-nan,-nan,-nan,-nan,1717470045.088,-nan,-nan,-nan,1717470045.083,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:45.108367,4,-nan,-nan,-nan,-nan,1717470045.108,-nan,-nan,-nan,1717470045.103,309.314,-167.637,-2.567,2.000
2024-6-4_11:0:45.128334,4,-nan,-nan,-nan,-nan,1717470045.128,-nan,-nan,-nan,1717470045.108,309.314,-167.637,-2.567,2.000
2024-6-4_11:0:45.148298,4,-nan,-nan,-nan,-nan,1717470045.148,-nan,-nan,-nan,1717470045.108,309.314,-167.637,-2.567,2.000
2024-6-4_11:0:45.168380,4,-nan,-nan,-nan,-nan,1717470045.168,-nan,-nan,-nan,1717470045.163,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:45.188286,4,-nan,-nan,-nan,-nan,1717470045.188,-nan,-nan,-nan,1717470045.183,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.208407,4,-nan,-nan,-nan,-nan,1717470045.208,-nan,-nan,-nan,1717470045.203,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.228304,4,-nan,-nan,-nan,-nan,1717470045.228,-nan,-nan,-nan,1717470045.208,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.248373,4,-nan,-nan,-nan,-nan,1717470045.248,-nan,-nan,-nan,1717470045.208,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.268394,4,-nan,-nan,-nan,-nan,1717470045.268,-nan,-nan,-nan,1717470045.263,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.288302,4,-nan,-nan,-nan,-nan,1717470045.288,-nan,-nan,-nan,1717470045.283,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.308446,4,-nan,-nan,-nan,-nan,1717470045.308,-nan,-nan,-nan,1717470045.303,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.328299,4,-nan,-nan,-nan,-nan,1717470045.328,-nan,-nan,-nan,1717470045.308,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.348246,4,-nan,-nan,-nan,-nan,1717470045.348,-nan,-nan,-nan,1717470045.308,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.368301,4,-nan,-nan,-nan,-nan,1717470045.368,-nan,-nan,-nan,1717470045.363,309.315,-167.637,-2.571,2.000
2024-6-4_11:0:45.388344,4,-nan,-nan,-nan,-nan,1717470045.388,-nan,-nan,-nan,1717470045.383,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:45.408417,4,-nan,-nan,-nan,-nan,1717470045.408,-nan,-nan,-nan,1717470045.403,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:45.428289,4,-nan,-nan,-nan,-nan,1717470045.428,-nan,-nan,-nan,1717470045.408,309.314,-167.638,-2.570,2.000
2024-6-4_11:0:45.448321,4,-nan,-nan,-nan,-nan,1717470045.448,-nan,-nan,-nan,1717470045.408,309.314,-167.638,-2.570,2.000
2024-6-4_11:0:45.468356,4,-nan,-nan,-nan,-nan,1717470045.468,-nan,-nan,-nan,1717470045.463,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:45.488361,4,-nan,-nan,-nan,-nan,1717470045.488,-nan,-nan,-nan,1717470045.483,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:45.508368,4,-nan,-nan,-nan,-nan,1717470045.508,-nan,-nan,-nan,1717470045.503,309.314,-167.638,-2.572,2.000
2024-6-4_11:0:45.528336,4,-nan,-nan,-nan,-nan,1717470045.528,-nan,-nan,-nan,1717470045.508,309.314,-167.638,-2.572,2.000
2024-6-4_11:0:45.548247,4,-nan,-nan,-nan,-nan,1717470045.548,-nan,-nan,-nan,1717470045.508,309.314,-167.638,-2.572,2.000
2024-6-4_11:0:45.568346,4,-nan,-nan,-nan,-nan,1717470045.568,-nan,-nan,-nan,1717470045.563,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:45.588239,4,-nan,-nan,-nan,-nan,1717470045.588,-nan,-nan,-nan,1717470045.583,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.608418,4,-nan,-nan,-nan,-nan,1717470045.608,-nan,-nan,-nan,1717470045.603,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.628273,4,-nan,-nan,-nan,-nan,1717470045.628,-nan,-nan,-nan,1717470045.608,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.648351,4,-nan,-nan,-nan,-nan,1717470045.648,-nan,-nan,-nan,1717470045.608,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.668333,4,-nan,-nan,-nan,-nan,1717470045.668,-nan,-nan,-nan,1717470045.663,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.688331,4,-nan,-nan,-nan,-nan,1717470045.688,-nan,-nan,-nan,1717470045.683,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:45.708454,4,-nan,-nan,-nan,-nan,1717470045.708,-nan,-nan,-nan,1717470045.703,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.728379,4,-nan,-nan,-nan,-nan,1717470045.728,-nan,-nan,-nan,1717470045.708,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.748349,4,-nan,-nan,-nan,-nan,1717470045.748,-nan,-nan,-nan,1717470045.708,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:45.768255,4,-nan,-nan,-nan,-nan,1717470045.768,-nan,-nan,-nan,1717470045.763,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:45.788999,4,-nan,-nan,-nan,-nan,1717470045.789,-nan,-nan,-nan,1717470045.783,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:45.808687,4,-nan,-nan,-nan,-nan,1717470045.809,-nan,-nan,-nan,1717470045.803,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:45.828346,4,-nan,-nan,-nan,-nan,1717470045.828,-nan,-nan,-nan,1717470045.813,309.314,-167.637,-2.575,2.000
2024-6-4_11:0:45.848350,4,-nan,-nan,-nan,-nan,1717470045.848,-nan,-nan,-nan,1717470045.813,309.314,-167.637,-2.575,2.000
2024-6-4_11:0:45.868266,4,-nan,-nan,-nan,-nan,1717470045.868,-nan,-nan,-nan,1717470045.863,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.888346,4,-nan,-nan,-nan,-nan,1717470045.888,-nan,-nan,-nan,1717470045.883,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:45.908556,4,-nan,-nan,-nan,-nan,1717470045.909,-nan,-nan,-nan,1717470045.903,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:45.928273,4,-nan,-nan,-nan,-nan,1717470045.928,-nan,-nan,-nan,1717470045.908,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:45.948366,4,-nan,-nan,-nan,-nan,1717470045.948,-nan,-nan,-nan,1717470045.908,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:45.968264,4,-nan,-nan,-nan,-nan,1717470045.968,-nan,-nan,-nan,1717470045.963,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:45.988322,4,-nan,-nan,-nan,-nan,1717470045.988,-nan,-nan,-nan,1717470045.983,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.008425,4,-nan,-nan,-nan,-nan,1717470046.008,-nan,-nan,-nan,1717470046.003,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.028313,4,-nan,-nan,-nan,-nan,1717470046.028,-nan,-nan,-nan,1717470046.008,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.048294,4,-nan,-nan,-nan,-nan,1717470046.048,-nan,-nan,-nan,1717470046.008,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.068250,4,-nan,-nan,-nan,-nan,1717470046.068,-nan,-nan,-nan,1717470046.063,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.088335,4,-nan,-nan,-nan,-nan,1717470046.088,-nan,-nan,-nan,1717470046.083,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.108509,4,-nan,-nan,-nan,-nan,1717470046.109,-nan,-nan,-nan,1717470046.103,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.128300,4,-nan,-nan,-nan,-nan,1717470046.128,-nan,-nan,-nan,1717470046.108,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.148290,4,-nan,-nan,-nan,-nan,1717470046.148,-nan,-nan,-nan,1717470046.108,309.314,-167.637,-2.569,2.000
2024-6-4_11:0:46.168217,4,-nan,-nan,-nan,-nan,1717470046.168,-nan,-nan,-nan,1717470046.163,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:46.188316,4,-nan,-nan,-nan,-nan,1717470046.188,-nan,-nan,-nan,1717470046.183,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:46.208421,4,-nan,-nan,-nan,-nan,1717470046.208,-nan,-nan,-nan,1717470046.203,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:46.228309,4,-nan,-nan,-nan,-nan,1717470046.228,-nan,-nan,-nan,1717470046.208,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:46.248318,4,-nan,-nan,-nan,-nan,1717470046.248,-nan,-nan,-nan,1717470046.208,309.314,-167.637,-2.570,2.000
2024-6-4_11:0:46.268324,4,-nan,-nan,-nan,-nan,1717470046.268,-nan,-nan,-nan,1717470046.263,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:46.288265,4,-nan,-nan,-nan,-nan,1717470046.288,-nan,-nan,-nan,1717470046.283,309.314,-167.637,-2.577,2.000
2024-6-4_11:0:46.308403,4,-nan,-nan,-nan,-nan,1717470046.308,-nan,-nan,-nan,1717470046.303,309.314,-167.637,-2.578,2.000
2024-6-4_11:0:46.328340,4,-nan,-nan,-nan,-nan,1717470046.328,-nan,-nan,-nan,1717470046.308,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.348321,4,-nan,-nan,-nan,-nan,1717470046.348,-nan,-nan,-nan,1717470046.308,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.368292,4,-nan,-nan,-nan,-nan,1717470046.368,-nan,-nan,-nan,1717470046.363,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.388246,4,-nan,-nan,-nan,-nan,1717470046.388,-nan,-nan,-nan,1717470046.383,309.314,-167.637,-2.581,2.000
2024-6-4_11:0:46.408371,4,-nan,-nan,-nan,-nan,1717470046.408,-nan,-nan,-nan,1717470046.403,309.314,-167.637,-2.583,2.000
2024-6-4_11:0:46.428330,4,-nan,-nan,-nan,-nan,1717470046.428,-nan,-nan,-nan,1717470046.408,309.314,-167.637,-2.583,2.000
2024-6-4_11:0:46.448325,4,-nan,-nan,-nan,-nan,1717470046.448,-nan,-nan,-nan,1717470046.408,309.314,-167.637,-2.583,2.000
2024-6-4_11:0:46.468319,4,-nan,-nan,-nan,-nan,1717470046.468,-nan,-nan,-nan,1717470046.463,309.314,-167.637,-2.578,2.000
2024-6-4_11:0:46.488341,4,-nan,-nan,-nan,-nan,1717470046.488,-nan,-nan,-nan,1717470046.483,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.508443,4,-nan,-nan,-nan,-nan,1717470046.508,-nan,-nan,-nan,1717470046.503,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.528310,4,-nan,-nan,-nan,-nan,1717470046.528,-nan,-nan,-nan,1717470046.508,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.548349,4,-nan,-nan,-nan,-nan,1717470046.548,-nan,-nan,-nan,1717470046.508,309.314,-167.637,-2.579,2.000
2024-6-4_11:0:46.568312,4,-nan,-nan,-nan,-nan,1717470046.568,-nan,-nan,-nan,1717470046.563,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.588307,4,-nan,-nan,-nan,-nan,1717470046.588,-nan,-nan,-nan,1717470046.583,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:46.608468,4,-nan,-nan,-nan,-nan,1717470046.608,-nan,-nan,-nan,1717470046.603,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.628328,4,-nan,-nan,-nan,-nan,1717470046.628,-nan,-nan,-nan,1717470046.608,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.648349,4,-nan,-nan,-nan,-nan,1717470046.648,-nan,-nan,-nan,1717470046.608,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.668314,4,-nan,-nan,-nan,-nan,1717470046.668,-nan,-nan,-nan,1717470046.663,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:46.688325,4,-nan,-nan,-nan,-nan,1717470046.688,-nan,-nan,-nan,1717470046.683,309.314,-167.636,-2.571,2.000
2024-6-4_11:0:46.708444,4,-nan,-nan,-nan,-nan,1717470046.708,-nan,-nan,-nan,1717470046.703,309.314,-167.637,-2.571,2.000
2024-6-4_11:0:46.728350,4,-nan,-nan,-nan,-nan,1717470046.728,-nan,-nan,-nan,1717470046.708,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:46.748333,4,-nan,-nan,-nan,-nan,1717470046.748,-nan,-nan,-nan,1717470046.708,309.314,-167.637,-2.572,2.000
2024-6-4_11:0:46.768298,4,-nan,-nan,-nan,-nan,1717470046.768,-nan,-nan,-nan,1717470046.763,309.314,-167.637,-2.575,2.000
2024-6-4_11:0:46.788288,4,-nan,-nan,-nan,-nan,1717470046.788,-nan,-nan,-nan,1717470046.783,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.808400,4,-nan,-nan,-nan,-nan,1717470046.808,-nan,-nan,-nan,1717470046.803,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.828303,4,-nan,-nan,-nan,-nan,1717470046.828,-nan,-nan,-nan,1717470046.808,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.848377,4,-nan,-nan,-nan,-nan,1717470046.848,-nan,-nan,-nan,1717470046.808,309.314,-167.637,-2.573,2.000
2024-6-4_11:0:46.868389,4,-nan,-nan,-nan,-nan,1717470046.868,-nan,-nan,-nan,1717470046.863,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.888307,4,-nan,-nan,-nan,-nan,1717470046.888,-nan,-nan,-nan,1717470046.883,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.908446,4,-nan,-nan,-nan,-nan,1717470046.908,-nan,-nan,-nan,1717470046.903,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.928285,4,-nan,-nan,-nan,-nan,1717470046.928,-nan,-nan,-nan,1717470046.908,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.948363,4,-nan,-nan,-nan,-nan,1717470046.948,-nan,-nan,-nan,1717470046.908,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:46.968264,4,-nan,-nan,-nan,-nan,1717470046.968,-nan,-nan,-nan,1717470046.963,309.314,-167.637,-2.576,2.000
2024-6-4_11:0:46.988325,4,-nan,-nan,-nan,-nan,1717470046.988,-nan,-nan,-nan,1717470046.983,309.314,-167.637,-2.575,2.000
2024-6-4_11:0:47.008516,4,-nan,-nan,-nan,-nan,1717470047.009,-nan,-nan,-nan,1717470047.003,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:47.028284,4,-nan,-nan,-nan,-nan,1717470047.028,-nan,-nan,-nan,1717470047.008,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:47.048319,4,-nan,-nan,-nan,-nan,1717470047.048,-nan,-nan,-nan,1717470047.008,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:47.068329,4,-nan,-nan,-nan,-nan,1717470047.068,-nan,-nan,-nan,1717470047.063,309.314,-167.637,-2.575,2.000
2024-6-4_11:0:47.088330,4,-nan,-nan,-nan,-nan,1717470047.088,-nan,-nan,-nan,1717470047.083,309.314,-167.637,-2.574,2.000
2024-6-4_11:0:47.108403,4,-nan,-nan,-nan,-nan,1717470047.108,-nan,-nan,-nan,1717470047.103,309.314,-167.637,-2.573,2.000
