2024-8-20_20:28:51.712280,-nan,-nan,-nan,-nan,1724156931.7123,-nan,-nan,-nan
2024-8-20_20:28:51.732315,-nan,-nan,-nan,-nan,1724156931.7323,-nan,-nan,-nan
2024-8-20_20:28:51.752284,-nan,-nan,-nan,-nan,1724156931.7523,-nan,-nan,-nan
2024-8-20_20:28:51.772437,-nan,-nan,-nan,-nan,1724156931.7724,-nan,-nan,-nan
2024-8-20_20:28:51.792436,-nan,-nan,-nan,-nan,1724156931.7924,-nan,-nan,-nan
2024-8-20_20:28:51.812408,-nan,-nan,-nan,-nan,1724156931.8124,-nan,-nan,-nan
2024-8-20_20:28:51.832429,-nan,-nan,-nan,-nan,1724156931.8324,-nan,-nan,-nan
2024-8-20_20:28:51.852420,-nan,-nan,-nan,-nan,1724156931.8524,-nan,-nan,-nan
2024-8-20_20:28:51.872354,-nan,-nan,-nan,-nan,1724156931.8724,-nan,-nan,-nan
2024-8-20_20:28:51.892711,-nan,-nan,-nan,-nan,1724156931.8927,-nan,-nan,-nan
2024-8-20_20:28:51.912860,-nan,-nan,-nan,-nan,1724156931.9129,-nan,-nan,-nan
2024-8-20_20:28:51.932606,-nan,-nan,-nan,-nan,1724156931.9326,-nan,-nan,-nan
2024-8-20_20:28:51.952317,-nan,-nan,-nan,-nan,1724156931.9523,-nan,-nan,-nan
2024-8-20_20:28:51.972351,-nan,-nan,-nan,-nan,1724156931.9724,-nan,-nan,-nan
2024-8-20_20:28:51.992376,-nan,-nan,-nan,-nan,1724156931.9924,-nan,-nan,-nan
2024-8-20_20:28:52.012319,-nan,-nan,-nan,-nan,1724156932.0123,-nan,-nan,-nan
2024-8-20_20:28:52.032227,-nan,-nan,-nan,-nan,1724156932.0322,-nan,-nan,-nan
2024-8-20_20:28:52.052257,-nan,-nan,-nan,-nan,1724156932.0523,-nan,-nan,-nan
2024-8-20_20:28:52.072285,-nan,-nan,-nan,-nan,1724156932.0723,-nan,-nan,-nan
2024-8-20_20:28:52.092388,-nan,-nan,-nan,-nan,1724156932.0924,-nan,-nan,-nan
2024-8-20_20:28:52.112510,-nan,-nan,-nan,-nan,1724156932.1125,-nan,-nan,-nan
2024-8-20_20:28:52.132474,-nan,-nan,-nan,-nan,1724156932.1325,-nan,-nan,-nan
2024-8-20_20:28:52.152539,-nan,-nan,-nan,-nan,1724156932.1525,-nan,-nan,-nan
2024-8-20_20:28:52.172559,-nan,-nan,-nan,-nan,1724156932.1726,-nan,-nan,-nan
2024-8-20_20:28:52.192481,-nan,-nan,-nan,-nan,1724156932.1925,-nan,-nan,-nan
2024-8-20_20:28:52.212331,-nan,-nan,-nan,-nan,1724156932.2123,-nan,-nan,-nan
2024-8-20_20:28:52.232291,-nan,-nan,-nan,-nan,1724156932.2323,-nan,-nan,-nan
2024-8-20_20:28:52.252210,-nan,-nan,-nan,-nan,1724156932.2522,-nan,-nan,-nan
2024-8-20_20:28:52.272297,-nan,-nan,-nan,-nan,1724156932.2723,-nan,-nan,-nan
2024-8-20_20:28:52.292418,-nan,-nan,-nan,-nan,1724156932.2924,-nan,-nan,-nan
2024-8-20_20:28:52.312671,-nan,-nan,-nan,-nan,1724156932.3127,-nan,-nan,-nan
2024-8-20_20:28:52.332492,-nan,-nan,-nan,-nan,1724156932.3325,-nan,-nan,-nan
2024-8-20_20:28:52.352306,-nan,-nan,-nan,-nan,1724156932.3523,-nan,-nan,-nan
2024-8-20_20:28:52.372241,-nan,-nan,-nan,-nan,1724156932.3722,-nan,-nan,-nan
2024-8-20_20:28:52.392294,-nan,-nan,-nan,-nan,1724156932.3923,-nan,-nan,-nan
2024-8-20_20:28:52.412292,-nan,-nan,-nan,-nan,1724156932.4123,-nan,-nan,-nan
2024-8-20_20:28:52.432267,-nan,-nan,-nan,-nan,1724156932.4323,-nan,-nan,-nan
2024-8-20_20:28:52.452350,-nan,-nan,-nan,-nan,1724156932.4524,-nan,-nan,-nan
2024-8-20_20:28:52.472328,-nan,-nan,-nan,-nan,1724156932.4723,-nan,-nan,-nan
2024-8-20_20:28:52.492373,-nan,-nan,-nan,-nan,1724156932.4924,-nan,-nan,-nan
2024-8-20_20:28:52.512390,-nan,-nan,-nan,-nan,1724156932.5124,-nan,-nan,-nan
2024-8-20_20:28:52.532249,-nan,-nan,-nan,-nan,1724156932.5322,-nan,-nan,-nan
2024-8-20_20:28:52.553007,-nan,-nan,-nan,-nan,1724156932.5530,-nan,-nan,-nan
2024-8-20_20:28:52.572832,-nan,-nan,-nan,-nan,1724156932.5728,-nan,-nan,-nan
2024-8-20_20:28:52.592355,-nan,-nan,-nan,-nan,1724156932.5924,-nan,-nan,-nan
2024-8-20_20:28:52.612293,-nan,-nan,-nan,-nan,1724156932.6123,-nan,-nan,-nan
2024-8-20_20:28:52.632291,-nan,-nan,-nan,-nan,1724156932.6323,-nan,-nan,-nan
2024-8-20_20:28:52.652247,-nan,-nan,-nan,-nan,1724156932.6522,-nan,-nan,-nan
2024-8-20_20:28:52.672211,-nan,-nan,-nan,-nan,1724156932.6722,-nan,-nan,-nan
2024-8-20_20:28:52.692275,-nan,-nan,-nan,-nan,1724156932.6923,-nan,-nan,-nan
2024-8-20_20:28:52.712337,-nan,-nan,-nan,-nan,1724156932.7123,-nan,-nan,-nan
2024-8-20_20:28:52.732315,-nan,-nan,-nan,-nan,1724156932.7323,-nan,-nan,-nan
2024-8-20_20:28:52.752374,-nan,-nan,-nan,-nan,1724156932.7524,-nan,-nan,-nan
2024-8-20_20:28:52.772313,-nan,-nan,-nan,-nan,1724156932.7723,-nan,-nan,-nan
2024-8-20_20:28:52.792612,-nan,-nan,-nan,-nan,1724156932.7926,-nan,-nan,-nan
2024-8-20_20:28:52.812826,-nan,-nan,-nan,-nan,1724156932.8128,-nan,-nan,-nan
2024-8-20_20:28:52.832521,-nan,-nan,-nan,-nan,1724156932.8325,-nan,-nan,-nan
2024-8-20_20:28:52.852353,-nan,-nan,-nan,-nan,1724156932.8524,-nan,-nan,-nan
2024-8-20_20:28:52.872225,-nan,-nan,-nan,-nan,1724156932.8722,-nan,-nan,-nan
2024-8-20_20:28:52.892251,-nan,-nan,-nan,-nan,1724156932.8923,-nan,-nan,-nan
2024-8-20_20:28:52.912258,-nan,-nan,-nan,-nan,1724156932.9123,-nan,-nan,-nan
2024-8-20_20:28:52.932210,-nan,-nan,-nan,-nan,1724156932.9322,-nan,-nan,-nan
2024-8-20_20:28:52.952237,-nan,-nan,-nan,-nan,1724156932.9522,-nan,-nan,-nan
2024-8-20_20:28:52.972340,-nan,-nan,-nan,-nan,1724156932.9723,-nan,-nan,-nan
2024-8-20_20:28:52.992349,-nan,-nan,-nan,-nan,1724156932.9923,-nan,-nan,-nan
2024-8-20_20:28:53.012308,-nan,-nan,-nan,-nan,1724156933.0123,-nan,-nan,-nan
2024-8-20_20:28:53.032390,-nan,-nan,-nan,-nan,1724156933.0324,-nan,-nan,-nan
2024-8-20_20:28:53.052337,-nan,-nan,-nan,-nan,1724156933.0523,-nan,-nan,-nan
2024-8-20_20:28:53.072330,-nan,-nan,-nan,-nan,1724156933.0723,-nan,-nan,-nan
2024-8-20_20:28:53.092376,-nan,-nan,-nan,-nan,1724156933.0924,-nan,-nan,-nan
2024-8-20_20:28:53.112612,-nan,-nan,-nan,-nan,1724156933.1126,-nan,-nan,-nan
2024-8-20_20:28:53.132557,-nan,-nan,-nan,-nan,1724156933.1326,-nan,-nan,-nan
2024-8-20_20:28:53.152366,-nan,-nan,-nan,-nan,1724156933.1524,-nan,-nan,-nan
2024-8-20_20:28:53.172247,-nan,-nan,-nan,-nan,1724156933.1722,-nan,-nan,-nan
2024-8-20_20:28:53.192292,-nan,-nan,-nan,-nan,1724156933.1923,-nan,-nan,-nan
2024-8-20_20:28:53.212362,-nan,-nan,-nan,-nan,1724156933.2124,-nan,-nan,-nan
2024-8-20_20:28:53.232270,-nan,-nan,-nan,-nan,1724156933.2323,-nan,-nan,-nan
2024-8-20_20:28:53.252319,-nan,-nan,-nan,-nan,1724156933.2523,-nan,-nan,-nan
2024-8-20_20:28:53.272323,-nan,-nan,-nan,-nan,1724156933.2723,-nan,-nan,-nan
2024-8-20_20:28:53.292338,-nan,-nan,-nan,-nan,1724156933.2923,-nan,-nan,-nan
2024-8-20_20:28:53.312412,-nan,-nan,-nan,-nan,1724156933.3124,-nan,-nan,-nan
2024-8-20_20:28:53.332254,-nan,-nan,-nan,-nan,1724156933.3323,-nan,-nan,-nan
2024-8-20_20:28:53.352250,-nan,-nan,-nan,-nan,1724156933.3522,-nan,-nan,-nan
2024-8-20_20:28:53.372291,-nan,-nan,-nan,-nan,1724156933.3723,-nan,-nan,-nan
2024-8-20_20:28:53.392393,-nan,-nan,-nan,-nan,1724156933.3924,-nan,-nan,-nan
2024-8-20_20:28:53.412423,-nan,-nan,-nan,-nan,1724156933.4124,-nan,-nan,-nan
2024-8-20_20:28:53.432263,-nan,-nan,-nan,-nan,1724156933.4323,-nan,-nan,-nan
2024-8-20_20:28:53.452295,-nan,-nan,-nan,-nan,1724156933.4523,-nan,-nan,-nan
2024-8-20_20:28:53.472418,-nan,-nan,-nan,-nan,1724156933.4724,-nan,-nan,-nan
2024-8-20_20:28:53.492861,-nan,-nan,-nan,-nan,1724156933.4929,-nan,-nan,-nan
2024-8-20_20:28:53.512945,-nan,-nan,-nan,-nan,1724156933.5129,-nan,-nan,-nan
2024-8-20_20:28:53.532646,-nan,-nan,-nan,-nan,1724156933.5326,-nan,-nan,-nan
2024-8-20_20:28:53.552303,-nan,-nan,-nan,-nan,1724156933.5523,-nan,-nan,-nan
2024-8-20_20:28:53.572210,-nan,-nan,-nan,-nan,1724156933.5722,-nan,-nan,-nan
2024-8-20_20:28:53.592233,-nan,-nan,-nan,-nan,1724156933.5922,-nan,-nan,-nan
2024-8-20_20:28:53.612373,-nan,-nan,-nan,-nan,1724156933.6124,-nan,-nan,-nan
2024-8-20_20:28:53.632206,-nan,-nan,-nan,-nan,1724156933.6322,-nan,-nan,-nan
2024-8-20_20:28:53.652239,-nan,-nan,-nan,-nan,1724156933.6522,-nan,-nan,-nan
2024-8-20_20:28:53.672418,-nan,-nan,-nan,-nan,1724156933.6724,-nan,-nan,-nan
2024-8-20_20:28:53.692364,-nan,-nan,-nan,-nan,1724156933.6924,-nan,-nan,-nan
2024-8-20_20:28:53.712442,-nan,-nan,-nan,-nan,1724156933.7124,-nan,-nan,-nan
2024-8-20_20:28:53.732387,-nan,-nan,-nan,-nan,1724156933.7324,-nan,-nan,-nan
2024-8-20_20:28:53.752422,-nan,-nan,-nan,-nan,1724156933.7524,-nan,-nan,-nan
2024-8-20_20:28:53.772297,-nan,-nan,-nan,-nan,1724156933.7723,-nan,-nan,-nan
2024-8-20_20:28:53.792553,-nan,-nan,-nan,-nan,1724156933.7926,-nan,-nan,-nan
2024-8-20_20:28:53.812541,-nan,-nan,-nan,-nan,1724156933.8125,-nan,-nan,-nan
2024-8-20_20:28:53.832457,-nan,-nan,-nan,-nan,1724156933.8325,-nan,-nan,-nan
2024-8-20_20:28:53.852319,-nan,-nan,-nan,-nan,1724156933.8523,-nan,-nan,-nan
2024-8-20_20:28:53.872320,-nan,-nan,-nan,-nan,1724156933.8723,-nan,-nan,-nan
2024-8-20_20:28:53.892227,-nan,-nan,-nan,-nan,1724156933.8922,-nan,-nan,-nan
2024-8-20_20:28:53.912235,-nan,-nan,-nan,-nan,1724156933.9122,-nan,-nan,-nan
2024-8-20_20:28:53.932238,-nan,-nan,-nan,-nan,1724156933.9322,-nan,-nan,-nan
2024-8-20_20:28:53.952248,-nan,-nan,-nan,-nan,1724156933.9522,-nan,-nan,-nan
2024-8-20_20:28:53.972226,-nan,-nan,-nan,-nan,1724156933.9722,-nan,-nan,-nan
2024-8-20_20:28:53.992207,-nan,-nan,-nan,-nan,1724156933.9922,-nan,-nan,-nan
2024-8-20_20:28:54.012247,-nan,-nan,-nan,-nan,1724156934.0122,-nan,-nan,-nan
2024-8-20_20:28:54.032258,-nan,-nan,-nan,-nan,1724156934.0323,-nan,-nan,-nan
2024-8-20_20:28:54.052196,-nan,-nan,-nan,-nan,1724156934.0522,-nan,-nan,-nan
2024-8-20_20:28:54.072259,-nan,-nan,-nan,-nan,1724156934.0723,-nan,-nan,-nan
2024-8-20_20:28:54.092171,-nan,-nan,-nan,-nan,1724156934.0922,-nan,-nan,-nan
2024-8-20_20:28:54.112238,-nan,-nan,-nan,-nan,1724156934.1122,-nan,-nan,-nan
2024-8-20_20:28:54.132250,-nan,-nan,-nan,-nan,1724156934.1322,-nan,-nan,-nan
2024-8-20_20:28:54.152323,-nan,-nan,-nan,-nan,1724156934.1523,-nan,-nan,-nan
2024-8-20_20:28:54.172228,-nan,-nan,-nan,-nan,1724156934.1722,-nan,-nan,-nan
2024-8-20_20:28:54.192254,-nan,-nan,-nan,-nan,1724156934.1923,-nan,-nan,-nan
2024-8-20_20:28:54.212284,-nan,-nan,-nan,-nan,1724156934.2123,-nan,-nan,-nan
2024-8-20_20:28:54.232245,-nan,-nan,-nan,-nan,1724156934.2322,-nan,-nan,-nan
2024-8-20_20:28:54.252205,-nan,-nan,-nan,-nan,1724156934.2522,-nan,-nan,-nan
2024-8-20_20:28:54.272310,-nan,-nan,-nan,-nan,1724156934.2723,-nan,-nan,-nan
2024-8-20_20:28:54.292353,-nan,-nan,-nan,-nan,1724156934.2924,-nan,-nan,-nan
2024-8-20_20:28:54.312447,-nan,-nan,-nan,-nan,1724156934.3124,-nan,-nan,-nan
2024-8-20_20:28:54.332698,-nan,-nan,-nan,-nan,1724156934.3327,-nan,-nan,-nan
2024-8-20_20:28:54.352871,-nan,-nan,-nan,-nan,1724156934.3529,-nan,-nan,-nan
2024-8-20_20:28:54.372913,-nan,-nan,-nan,-nan,1724156934.3729,-nan,-nan,-nan
2024-8-20_20:28:54.392927,-nan,-nan,-nan,-nan,1724156934.3929,-nan,-nan,-nan
2024-8-20_20:28:54.412987,-nan,-nan,-nan,-nan,1724156934.4130,-nan,-nan,-nan
2024-8-20_20:28:54.433096,-nan,-nan,-nan,-nan,1724156934.4331,-nan,-nan,-nan
2024-8-20_20:28:54.452803,-nan,-nan,-nan,-nan,1724156934.4528,-nan,-nan,-nan
2024-8-20_20:28:54.473042,-nan,-nan,-nan,-nan,1724156934.4730,-nan,-nan,-nan
2024-8-20_20:28:54.492962,-nan,-nan,-nan,-nan,1724156934.4930,-nan,-nan,-nan
2024-8-20_20:28:54.513044,-nan,-nan,-nan,-nan,1724156934.5130,-nan,-nan,-nan
2024-8-20_20:28:54.533058,-nan,-nan,-nan,-nan,1724156934.5331,-nan,-nan,-nan
2024-8-20_20:28:54.552923,-nan,-nan,-nan,-nan,1724156934.5529,-nan,-nan,-nan
2024-8-20_20:28:54.572616,-nan,-nan,-nan,-nan,1724156934.5726,-nan,-nan,-nan
2024-8-20_20:28:54.592477,-nan,-nan,-nan,-nan,1724156934.5925,-nan,-nan,-nan
2024-8-20_20:28:54.612553,-nan,-nan,-nan,-nan,1724156934.6126,-nan,-nan,-nan
2024-8-20_20:28:54.632507,-nan,-nan,-nan,-nan,1724156934.6325,-nan,-nan,-nan
2024-8-20_20:28:54.652420,-nan,-nan,-nan,-nan,1724156934.6524,-nan,-nan,-nan
2024-8-20_20:28:54.672297,-nan,-nan,-nan,-nan,1724156934.6723,-nan,-nan,-nan
2024-8-20_20:28:54.692272,-nan,-nan,-nan,-nan,1724156934.6923,-nan,-nan,-nan
2024-8-20_20:28:54.712267,-nan,-nan,-nan,-nan,1724156934.7123,-nan,-nan,-nan
2024-8-20_20:28:54.732324,-nan,-nan,-nan,-nan,1724156934.7323,-nan,-nan,-nan
2024-8-20_20:28:54.752265,-nan,-nan,-nan,-nan,1724156934.7523,-nan,-nan,-nan
2024-8-20_20:28:54.772331,-nan,-nan,-nan,-nan,1724156934.7723,-nan,-nan,-nan
2024-8-20_20:28:54.792560,-nan,-nan,-nan,-nan,1724156934.7926,-nan,-nan,-nan
2024-8-20_20:28:54.812606,-nan,-nan,-nan,-nan,1724156934.8126,-nan,-nan,-nan
2024-8-20_20:28:54.832381,-nan,-nan,-nan,-nan,1724156934.8324,-nan,-nan,-nan
2024-8-20_20:28:54.852372,-nan,-nan,-nan,-nan,1724156934.8524,-nan,-nan,-nan
2024-8-20_20:28:54.872873,-nan,-nan,-nan,-nan,1724156934.8729,-nan,-nan,-nan
2024-8-20_20:28:54.892856,-nan,-nan,-nan,-nan,1724156934.8929,-nan,-nan,-nan
2024-8-20_20:28:54.912924,-nan,-nan,-nan,-nan,1724156934.9129,-nan,-nan,-nan
2024-8-20_20:28:54.932525,-nan,-nan,-nan,-nan,1724156934.9325,-nan,-nan,-nan
2024-8-20_20:28:54.952412,-nan,-nan,-nan,-nan,1724156934.9524,-nan,-nan,-nan
2024-8-20_20:28:54.972265,-nan,-nan,-nan,-nan,1724156934.9723,-nan,-nan,-nan
2024-8-20_20:28:54.992326,-nan,-nan,-nan,-nan,1724156934.9923,-nan,-nan,-nan
2024-8-20_20:28:55.012317,-nan,-nan,-nan,-nan,1724156935.0123,-nan,-nan,-nan
2024-8-20_20:28:55.032331,-nan,-nan,-nan,-nan,1724156935.0323,-nan,-nan,-nan
2024-8-20_20:28:55.052344,-nan,-nan,-nan,-nan,1724156935.0523,-nan,-nan,-nan
2024-8-20_20:28:55.072382,-nan,-nan,-nan,-nan,1724156935.0724,-nan,-nan,-nan
2024-8-20_20:28:55.092450,-nan,-nan,-nan,-nan,1724156935.0924,-nan,-nan,-nan
2024-8-20_20:28:55.112385,-nan,-nan,-nan,-nan,1724156935.1124,-nan,-nan,-nan
2024-8-20_20:28:55.132421,-nan,-nan,-nan,-nan,1724156935.1324,-nan,-nan,-nan
2024-8-20_20:28:55.152443,-nan,-nan,-nan,-nan,1724156935.1524,-nan,-nan,-nan
2024-8-20_20:28:55.172399,-nan,-nan,-nan,-nan,1724156935.1724,-nan,-nan,-nan
2024-8-20_20:28:55.192453,-nan,-nan,-nan,-nan,1724156935.1925,-nan,-nan,-nan
2024-8-20_20:28:55.212320,-nan,-nan,-nan,-nan,1724156935.2123,-nan,-nan,-nan
2024-8-20_20:28:55.232242,-nan,-nan,-nan,-nan,1724156935.2322,-nan,-nan,-nan
2024-8-20_20:28:55.252229,-nan,-nan,-nan,-nan,1724156935.2522,-nan,-nan,-nan
2024-8-20_20:28:55.272199,-nan,-nan,-nan,-nan,1724156935.2722,-nan,-nan,-nan
2024-8-20_20:28:55.292224,-nan,-nan,-nan,-nan,1724156935.2922,-nan,-nan,-nan
2024-8-20_20:28:55.312240,-nan,-nan,-nan,-nan,1724156935.3122,-nan,-nan,-nan
2024-8-20_20:28:55.332267,-nan,-nan,-nan,-nan,1724156935.3323,-nan,-nan,-nan
2024-8-20_20:28:55.352233,-nan,-nan,-nan,-nan,1724156935.3522,-nan,-nan,-nan
2024-8-20_20:28:55.372224,-nan,-nan,-nan,-nan,1724156935.3722,-nan,-nan,-nan
2024-8-20_20:28:55.392218,-nan,-nan,-nan,-nan,1724156935.3922,-nan,-nan,-nan
2024-8-20_20:28:55.412236,-nan,-nan,-nan,-nan,1724156935.4122,-nan,-nan,-nan
2024-8-20_20:28:55.432234,-nan,-nan,-nan,-nan,1724156935.4322,-nan,-nan,-nan
2024-8-20_20:28:55.452487,-nan,-nan,-nan,-nan,1724156935.4525,-nan,-nan,-nan
2024-8-20_20:28:55.472325,-nan,-nan,-nan,-nan,1724156935.4723,-nan,-nan,-nan
2024-8-20_20:28:55.492273,-nan,-nan,-nan,-nan,1724156935.4923,-nan,-nan,-nan
2024-8-20_20:28:55.512335,-nan,-nan,-nan,-nan,1724156935.5123,-nan,-nan,-nan
2024-8-20_20:28:55.532266,-nan,-nan,-nan,-nan,1724156935.5323,-nan,-nan,-nan
2024-8-20_20:28:55.552235,-nan,-nan,-nan,-nan,1724156935.5522,-nan,-nan,-nan
2024-8-20_20:28:55.572254,-nan,-nan,-nan,-nan,1724156935.5723,-nan,-nan,-nan
2024-8-20_20:28:55.592388,-nan,-nan,-nan,-nan,1724156935.5924,-nan,-nan,-nan
2024-8-20_20:28:55.612543,-nan,-nan,-nan,-nan,1724156935.6125,-nan,-nan,-nan
2024-8-20_20:28:55.632974,-nan,-nan,-nan,-nan,1724156935.6330,-nan,-nan,-nan
2024-8-20_20:28:55.652842,-nan,-nan,-nan,-nan,1724156935.6528,-nan,-nan,-nan
2024-8-20_20:28:55.672774,-nan,-nan,-nan,-nan,1724156935.6728,-nan,-nan,-nan
2024-8-20_20:28:55.692666,-nan,-nan,-nan,-nan,1724156935.6927,-nan,-nan,-nan
2024-8-20_20:28:55.712804,-nan,-nan,-nan,-nan,1724156935.7128,-nan,-nan,-nan
2024-8-20_20:28:55.732875,-nan,-nan,-nan,-nan,1724156935.7329,-nan,-nan,-nan
2024-8-20_20:28:55.752777,-nan,-nan,-nan,-nan,1724156935.7528,-nan,-nan,-nan
2024-8-20_20:28:55.772838,-nan,-nan,-nan,-nan,1724156935.7728,-nan,-nan,-nan
2024-8-20_20:28:55.792819,-nan,-nan,-nan,-nan,1724156935.7928,-nan,-nan,-nan
2024-8-20_20:28:55.812904,-nan,-nan,-nan,-nan,1724156935.8129,-nan,-nan,-nan
2024-8-20_20:28:55.832893,-nan,-nan,-nan,-nan,1724156935.8329,-nan,-nan,-nan
2024-8-20_20:28:55.852774,-nan,-nan,-nan,-nan,1724156935.8528,-nan,-nan,-nan
2024-8-20_20:28:55.872938,-nan,-nan,-nan,-nan,1724156935.8729,-nan,-nan,-nan
2024-8-20_20:28:55.892825,-nan,-nan,-nan,-nan,1724156935.8928,-nan,-nan,-nan
2024-8-20_20:28:55.912783,-nan,-nan,-nan,-nan,1724156935.9128,-nan,-nan,-nan
2024-8-20_20:28:55.933073,-nan,-nan,-nan,-nan,1724156935.9331,-nan,-nan,-nan
2024-8-20_20:28:55.952925,-nan,-nan,-nan,-nan,1724156935.9529,-nan,-nan,-nan
2024-8-20_20:28:55.972541,-nan,-nan,-nan,-nan,1724156935.9725,-nan,-nan,-nan
2024-8-20_20:28:55.992453,-nan,-nan,-nan,-nan,1724156935.9925,-nan,-nan,-nan
2024-8-20_20:28:56.012375,-nan,-nan,-nan,-nan,1724156936.0124,-nan,-nan,-nan
2024-8-20_20:28:56.032432,-nan,-nan,-nan,-nan,1724156936.0324,-nan,-nan,-nan
2024-8-20_20:28:56.052378,-nan,-nan,-nan,-nan,1724156936.0524,-nan,-nan,-nan
2024-8-20_20:28:56.072472,-nan,-nan,-nan,-nan,1724156936.0725,-nan,-nan,-nan
2024-8-20_20:28:56.092403,-nan,-nan,-nan,-nan,1724156936.0924,-nan,-nan,-nan
2024-8-20_20:28:56.112400,-nan,-nan,-nan,-nan,1724156936.1124,-nan,-nan,-nan
2024-8-20_20:28:56.132380,-nan,-nan,-nan,-nan,1724156936.1324,-nan,-nan,-nan
2024-8-20_20:28:56.152410,-nan,-nan,-nan,-nan,1724156936.1524,-nan,-nan,-nan
2024-8-20_20:28:56.172278,-nan,-nan,-nan,-nan,1724156936.1723,-nan,-nan,-nan
2024-8-20_20:28:56.192481,-nan,-nan,-nan,-nan,1724156936.1925,-nan,-nan,-nan
2024-8-20_20:28:56.212550,-nan,-nan,-nan,-nan,1724156936.2126,-nan,-nan,-nan
2024-8-20_20:28:56.232481,-nan,-nan,-nan,-nan,1724156936.2325,-nan,-nan,-nan
2024-8-20_20:28:56.252505,-nan,-nan,-nan,-nan,1724156936.2525,-nan,-nan,-nan
2024-8-20_20:28:56.272419,-nan,-nan,-nan,-nan,1724156936.2724,-nan,-nan,-nan
2024-8-20_20:28:56.292371,-nan,-nan,-nan,-nan,1724156936.2924,-nan,-nan,-nan
2024-8-20_20:28:56.312375,-nan,-nan,-nan,-nan,1724156936.3124,-nan,-nan,-nan
2024-8-20_20:28:56.332370,-nan,-nan,-nan,-nan,1724156936.3324,-nan,-nan,-nan
2024-8-20_20:28:56.352249,-nan,-nan,-nan,-nan,1724156936.3522,-nan,-nan,-nan
2024-8-20_20:28:56.372264,-nan,-nan,-nan,-nan,1724156936.3723,-nan,-nan,-nan
2024-8-20_20:28:56.392360,-nan,-nan,-nan,-nan,1724156936.3924,-nan,-nan,-nan
2024-8-20_20:28:56.412249,-nan,-nan,-nan,-nan,1724156936.4122,-nan,-nan,-nan
2024-8-20_20:28:56.432268,-nan,-nan,-nan,-nan,1724156936.4323,-nan,-nan,-nan
2024-8-20_20:28:56.452290,-nan,-nan,-nan,-nan,1724156936.4523,-nan,-nan,-nan
2024-8-20_20:28:56.472506,-nan,-nan,-nan,-nan,1724156936.4725,-nan,-nan,-nan
2024-8-20_20:28:56.492795,-nan,-nan,-nan,-nan,1724156936.4928,-nan,-nan,-nan
2024-8-20_20:28:56.512808,-nan,-nan,-nan,-nan,1724156936.5128,-nan,-nan,-nan
2024-8-20_20:28:56.532471,-nan,-nan,-nan,-nan,1724156936.5325,-nan,-nan,-nan
2024-8-20_20:28:56.552278,-nan,-nan,-nan,-nan,1724156936.5523,-nan,-nan,-nan
2024-8-20_20:28:56.572244,-nan,-nan,-nan,-nan,1724156936.5722,-nan,-nan,-nan
2024-8-20_20:28:56.592205,-nan,-nan,-nan,-nan,1724156936.5922,-nan,-nan,-nan
2024-8-20_20:28:56.612276,-nan,-nan,-nan,-nan,1724156936.6123,-nan,-nan,-nan
2024-8-20_20:28:56.632258,-nan,-nan,-nan,-nan,1724156936.6323,-nan,-nan,-nan
2024-8-20_20:28:56.652287,-nan,-nan,-nan,-nan,1724156936.6523,-nan,-nan,-nan
2024-8-20_20:28:56.672913,-nan,-nan,-nan,-nan,1724156936.6729,-nan,-nan,-nan
2024-8-20_20:28:56.692843,-nan,-nan,-nan,-nan,1724156936.6928,-nan,-nan,-nan
2024-8-20_20:28:56.712852,-nan,-nan,-nan,-nan,1724156936.7129,-nan,-nan,-nan
2024-8-20_20:28:56.733054,-nan,-nan,-nan,-nan,1724156936.7331,-nan,-nan,-nan
2024-8-20_20:28:56.752380,-nan,-nan,-nan,-nan,1724156936.7524,-nan,-nan,-nan
2024-8-20_20:28:56.772306,-nan,-nan,-nan,-nan,1724156936.7723,-nan,-nan,-nan
2024-8-20_20:28:56.792281,-nan,-nan,-nan,-nan,1724156936.7923,-nan,-nan,-nan
2024-8-20_20:28:56.812304,-nan,-nan,-nan,-nan,1724156936.8123,-nan,-nan,-nan
2024-8-20_20:28:56.832292,-nan,-nan,-nan,-nan,1724156936.8323,-nan,-nan,-nan
2024-8-20_20:28:56.852331,-nan,-nan,-nan,-nan,1724156936.8523,-nan,-nan,-nan
2024-8-20_20:28:56.872377,-nan,-nan,-nan,-nan,1724156936.8724,-nan,-nan,-nan
2024-8-20_20:28:56.892560,-nan,-nan,-nan,-nan,1724156936.8926,-nan,-nan,-nan
2024-8-20_20:28:56.912965,-nan,-nan,-nan,-nan,1724156936.9130,-nan,-nan,-nan
2024-8-20_20:28:56.932441,-nan,-nan,-nan,-nan,1724156936.9324,-nan,-nan,-nan
2024-8-20_20:28:56.952328,-nan,-nan,-nan,-nan,1724156936.9523,-nan,-nan,-nan
2024-8-20_20:28:56.972271,-nan,-nan,-nan,-nan,1724156936.9723,-nan,-nan,-nan
2024-8-20_20:28:56.992339,-nan,-nan,-nan,-nan,1724156936.9923,-nan,-nan,-nan
2024-8-20_20:28:57.012481,-nan,-nan,-nan,-nan,1724156937.0125,-nan,-nan,-nan
2024-8-20_20:28:57.032484,-nan,-nan,-nan,-nan,1724156937.0325,-nan,-nan,-nan
2024-8-20_20:28:57.052428,-nan,-nan,-nan,-nan,1724156937.0524,-nan,-nan,-nan
2024-8-20_20:28:57.072357,-nan,-nan,-nan,-nan,1724156937.0724,-nan,-nan,-nan
