2024-6-14_19:50:7.034224,0.0001,0.0001,0.0001,-0.0100,1718365807.0342,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.044237,0.0001,-0.0001,-0.0001,0.0100,1718365807.0442,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.054619,0.0000,0.0000,0.0000,0.0000,1718365807.0546,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.054672,0.0007,-0.0006,-0.0003,0.0500,1718365807.0547,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.064234,0.0003,0.0003,0.0001,-0.0200,1718365807.0642,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.074168,0.0000,0.0000,0.0000,0.0000,1718365807.0742,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.074237,0.0003,0.0002,-0.0001,-0.0200,1718365807.0742,311.4742,-207.6051,-92.3226
2024-6-14_19:50:7.084226,0.0003,0.0001,0.0003,-0.0100,1718365807.0842,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.094040,0.0000,0.0000,0.0000,0.0000,1718365807.0940,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.094224,0.0003,-0.0003,-0.0001,0.0200,1718365807.0942,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.104290,0.0004,-0.0004,-0.0002,0.0300,1718365807.1043,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.113940,0.0000,0.0000,0.0000,0.0000,1718365807.1139,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.114215,0.0007,0.0006,0.0003,-0.0500,1718365807.1142,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.124248,0.0003,-0.0003,-0.0001,0.0200,1718365807.1242,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.133966,0.0000,0.0000,0.0000,0.0000,1718365807.1340,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.134250,0.0000,0.0000,0.0000,0.0000,1718365807.1343,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.144255,0.0001,0.0001,0.0001,-0.0100,1718365807.1443,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.154266,0.0001,-0.0001,-0.0001,0.0100,1718365807.1543,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.154505,0.0000,0.0000,0.0000,0.0000,1718365807.1545,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.164247,0.0003,0.0003,0.0001,-0.0200,1718365807.1642,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.174202,0.0000,0.0000,0.0000,0.0000,1718365807.1742,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.174231,0.0003,-0.0003,-0.0001,0.0200,1718365807.1742,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.184226,0.0000,0.0000,0.0000,0.0000,1718365807.1842,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.194079,0.0000,0.0000,0.0000,0.0000,1718365807.1941,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.194256,0.0006,0.0005,0.0003,-0.0400,1718365807.1943,311.4746,-207.6047,-92.3526
2024-6-14_19:50:7.204222,0.0003,-0.0003,-0.0001,0.0200,1718365807.2042,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.214038,0.0000,0.0000,0.0000,0.0000,1718365807.2140,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.214218,0.0004,-0.0004,-0.0002,0.0300,1718365807.2142,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.224229,0.0001,-0.0001,-0.0001,0.0100,1718365807.2242,311.4738,-207.6051,-92.2926
2024-6-14_19:50:7.234013,0.0000,0.0000,0.0000,0.0000,1718365807.2340,311.4738,-207.6051,-92.2926
2024-6-14_19:50:7.234224,0.0009,0.0008,0.0004,-0.0600,1718365807.2342,311.4746,-207.6047,-92.3526
2024-6-14_19:50:7.244220,0.0003,-0.0003,-0.0001,0.0200,1718365807.2442,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.254248,0.0000,0.0000,0.0000,0.0000,1718365807.2542,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.254272,0.0000,0.0000,0.0000,0.0000,1718365807.2543,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.264231,0.0004,-0.0004,-0.0002,0.0300,1718365807.2642,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.274165,0.0000,0.0000,0.0000,0.0000,1718365807.2742,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.274230,0.0004,0.0004,0.0002,-0.0300,1718365807.2742,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.284235,0.0003,-0.0003,-0.0001,0.0200,1718365807.2842,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.294036,0.0000,0.0000,0.0000,0.0000,1718365807.2940,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.294226,0.0000,0.0000,0.0000,0.0000,1718365807.2942,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.304316,0.0003,0.0003,0.0001,-0.0200,1718365807.3043,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.313966,0.0000,0.0000,0.0000,0.0000,1718365807.3140,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.314216,0.0004,-0.0004,-0.0002,0.0300,1718365807.3142,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.324216,0.0003,0.0003,0.0001,-0.0200,1718365807.3242,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.334049,0.0000,0.0000,0.0000,0.0000,1718365807.3340,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.334221,0.0003,-0.0003,-0.0001,0.0200,1718365807.3342,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.344222,0.0001,-0.0001,-0.0001,0.0100,1718365807.3442,311.4738,-207.6051,-92.2926
2024-6-14_19:50:7.354105,0.0000,0.0000,0.0000,0.0000,1718365807.3541,311.4738,-207.6051,-92.2926
2024-6-14_19:50:7.354257,0.0003,0.0003,0.0001,-0.0200,1718365807.3543,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.364221,0.0003,0.0003,0.0001,-0.0200,1718365807.3642,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.374082,0.0000,0.0000,0.0000,0.0000,1718365807.3741,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.374245,0.0001,-0.0001,-0.0001,0.0100,1718365807.3742,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.384235,0.0003,-0.0003,-0.0001,0.0200,1718365807.3842,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.393944,0.0000,0.0000,0.0000,0.0000,1718365807.3939,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.394217,0.0000,0.0000,0.0000,0.0000,1718365807.3942,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.404236,0.0004,0.0004,0.0002,-0.0300,1718365807.4042,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.414049,0.0000,0.0000,0.0000,0.0000,1718365807.4140,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.414258,0.0001,0.0001,0.0001,-0.0100,1718365807.4143,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.424284,0.0006,-0.0005,-0.0003,0.0400,1718365807.4243,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.434289,0.0001,0.0001,0.0001,-0.0100,1718365807.4343,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.434572,0.0000,0.0000,0.0000,0.0000,1718365807.4346,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.444306,0.0000,0.0000,0.0000,0.0000,1718365807.4443,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.454282,0.0000,0.0000,0.0000,0.0000,1718365807.4543,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.454868,0.0000,0.0000,0.0000,0.0000,1718365807.4549,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.464998,0.0000,0.0000,0.0000,0.0000,1718365807.4650,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.474239,0.0001,-0.0001,-0.0001,0.0100,1718365807.4742,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.474434,0.0000,0.0000,0.0000,0.0000,1718365807.4744,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.484259,0.0003,0.0003,0.0001,-0.0200,1718365807.4843,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.493978,0.0000,0.0000,0.0000,0.0000,1718365807.4940,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.494224,0.0001,-0.0001,-0.0001,0.0100,1718365807.4942,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.504244,0.0003,0.0003,0.0001,-0.0200,1718365807.5042,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.513883,0.0000,0.0000,0.0000,0.0000,1718365807.5139,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.514213,0.0004,-0.0004,-0.0002,0.0300,1718365807.5142,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.524212,0.0006,0.0005,0.0003,-0.0400,1718365807.5242,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.533914,0.0000,0.0000,0.0000,-0.0000,1718365807.5339,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.534227,0.0003,-0.0003,-0.0001,0.0200,1718365807.5342,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.544226,0.0000,0.0000,0.0000,0.0000,1718365807.5442,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.554277,0.0000,0.0000,0.0000,0.0000,1718365807.5543,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.554277,0.0001,-0.0001,-0.0001,0.0100,1718365807.5543,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.564229,0.0003,0.0003,0.0001,-0.0200,1718365807.5642,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.574112,0.0000,0.0000,0.0000,0.0000,1718365807.5741,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.574254,0.0000,0.0000,0.0000,0.0000,1718365807.5743,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.584266,0.0001,-0.0001,-0.0001,0.0100,1718365807.5843,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.594159,0.0000,0.0000,0.0000,0.0000,1718365807.5942,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.594237,0.0006,-0.0005,-0.0003,0.0400,1718365807.5942,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.604255,0.0006,0.0005,0.0003,-0.0400,1718365807.6043,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.614047,0.0000,0.0000,0.0000,0.0000,1718365807.6140,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.614257,0.0001,-0.0001,-0.0001,0.0100,1718365807.6143,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.624258,0.0003,0.0003,0.0001,-0.0200,1718365807.6243,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.634009,0.0000,0.0000,0.0000,0.0000,1718365807.6340,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.634222,0.0004,-0.0004,-0.0002,0.0300,1718365807.6342,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.644250,0.0003,0.0003,0.0001,-0.0200,1718365807.6443,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.654144,0.0000,0.0000,0.0000,0.0000,1718365807.6541,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.654263,0.0001,0.0001,0.0001,-0.0100,1718365807.6543,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.664225,0.0001,-0.0001,-0.0001,0.0100,1718365807.6642,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.674085,0.0000,0.0000,0.0000,0.0000,1718365807.6741,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.674226,0.0003,0.0003,0.0001,-0.0200,1718365807.6742,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.684262,0.0003,-0.0003,-0.0001,0.0200,1718365807.6843,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.694116,0.0000,0.0000,0.0000,0.0000,1718365807.6941,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.694243,0.0003,0.0003,0.0001,-0.0200,1718365807.6942,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.704230,0.0001,0.0001,0.0001,-0.0100,1718365807.7042,311.4746,-207.6047,-92.3526
2024-6-14_19:50:7.714043,0.0000,0.0000,0.0000,0.0000,1718365807.7140,311.4746,-207.6047,-92.3526
2024-6-14_19:50:7.714224,0.0006,-0.0005,-0.0003,0.0400,1718365807.7142,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.724228,0.0001,0.0001,0.0001,-0.0100,1718365807.7242,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.734096,0.0000,0.0000,0.0000,0.0000,1718365807.7341,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.734222,0.0001,-0.0001,-0.0001,0.0100,1718365807.7342,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.744230,0.0003,0.0002,-0.0001,-0.0200,1718365807.7442,311.4743,-207.6051,-92.3326
2024-6-14_19:50:7.754084,0.0000,0.0000,0.0000,0.0000,1718365807.7541,311.4743,-207.6051,-92.3326
2024-6-14_19:50:7.754231,0.0003,-0.0002,0.0001,0.0200,1718365807.7542,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.764228,0.0004,-0.0004,-0.0002,0.0300,1718365807.7642,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.774070,0.0000,0.0000,0.0000,0.0000,1718365807.7741,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.774256,0.0001,0.0001,0.0001,-0.0100,1718365807.7743,311.4738,-207.6051,-92.2926
2024-6-14_19:50:7.784223,0.0004,0.0004,0.0002,-0.0300,1718365807.7842,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.794082,0.0000,0.0000,0.0000,0.0000,1718365807.7941,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.794222,0.0001,-0.0001,-0.0001,0.0100,1718365807.7942,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.804222,0.0000,0.0000,0.0000,0.0000,1718365807.8042,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.814078,0.0000,0.0000,0.0000,0.0000,1718365807.8141,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.814238,0.0001,0.0001,0.0001,-0.0100,1718365807.8142,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.824250,0.0003,-0.0003,-0.0001,0.0200,1718365807.8243,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.834279,0.0004,0.0004,0.0002,-0.0300,1718365807.8343,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.834670,0.0000,0.0000,0.0000,0.0000,1718365807.8347,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.844289,0.0004,-0.0004,-0.0002,0.0300,1718365807.8443,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.854266,0.0001,0.0001,0.0001,-0.0100,1718365807.8543,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.854770,0.0000,0.0000,0.0000,0.0000,1718365807.8548,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.864902,0.0001,-0.0001,-0.0001,0.0100,1718365807.8649,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.874273,0.0001,0.0001,0.0001,-0.0100,1718365807.8743,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.874464,0.0000,0.0000,0.0000,0.0000,1718365807.8745,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.884229,0.0001,0.0001,0.0001,-0.0100,1718365807.8842,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.894065,0.0000,0.0000,0.0000,0.0000,1718365807.8941,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.894225,0.0000,0.0000,0.0000,0.0000,1718365807.8942,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.904220,0.0001,0.0001,0.0001,-0.0100,1718365807.9042,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.914108,0.0000,0.0000,0.0000,0.0000,1718365807.9141,311.4743,-207.6048,-92.3326
2024-6-14_19:50:7.914215,0.0003,-0.0003,-0.0001,0.0200,1718365807.9142,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.924242,0.0004,0.0004,0.0002,-0.0300,1718365807.9242,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.933850,0.0000,0.0000,0.0000,-0.0000,1718365807.9339,311.4744,-207.6048,-92.3426
2024-6-14_19:50:7.934213,0.0006,-0.0005,-0.0003,0.0400,1718365807.9342,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.944245,0.0001,0.0001,0.0001,-0.0100,1718365807.9442,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.953996,0.0000,0.0000,0.0000,0.0000,1718365807.9540,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.954249,0.0004,-0.0004,-0.0002,0.0300,1718365807.9542,311.4737,-207.6052,-92.2826
2024-6-14_19:50:7.964219,0.0003,0.0003,0.0001,-0.0200,1718365807.9642,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.974017,0.0000,0.0000,0.0000,0.0000,1718365807.9740,311.4739,-207.6050,-92.3026
2024-6-14_19:50:7.974218,0.0003,0.0003,0.0001,-0.0200,1718365807.9742,311.4742,-207.6049,-92.3226
2024-6-14_19:50:7.984215,0.0001,-0.0001,-0.0001,0.0100,1718365807.9842,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.993956,0.0000,0.0000,0.0000,0.0000,1718365807.9940,311.4741,-207.6050,-92.3126
2024-6-14_19:50:7.994216,0.0003,0.0003,0.0001,-0.0200,1718365807.9942,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.004235,0.0000,0.0000,0.0000,0.0000,1718365808.0042,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.014053,0.0000,0.0000,0.0000,0.0000,1718365808.0141,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.014218,0.0003,-0.0003,-0.0001,0.0200,1718365808.0142,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.024222,0.0000,0.0000,0.0000,0.0000,1718365808.0242,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.034023,0.0000,0.0000,0.0000,0.0000,1718365808.0340,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.034201,0.0001,-0.0001,-0.0001,0.0100,1718365808.0342,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.044221,0.0006,0.0005,0.0003,-0.0400,1718365808.0442,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.054191,0.0000,0.0000,0.0000,-0.0000,1718365808.0542,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.054229,0.0004,-0.0004,-0.0002,0.0300,1718365808.0542,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.064259,0.0004,0.0004,0.0002,-0.0300,1718365808.0643,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.074041,0.0000,0.0000,0.0000,-0.0000,1718365808.0740,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.074226,0.0006,-0.0005,-0.0003,0.0400,1718365808.0742,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.084225,0.0004,0.0004,0.0002,-0.0300,1718365808.0842,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.094164,0.0000,0.0000,0.0000,0.0000,1718365808.0942,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.094224,0.0000,0.0000,0.0000,0.0000,1718365808.0942,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.104217,0.0001,-0.0001,-0.0001,0.0100,1718365808.1042,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.114018,0.0000,0.0000,0.0000,0.0000,1718365808.1140,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.114223,0.0001,-0.0001,-0.0001,0.0100,1718365808.1142,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.124252,0.0001,-0.0001,-0.0001,0.0100,1718365808.1243,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.134109,0.0000,0.0000,0.0000,0.0000,1718365808.1341,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.134249,0.0003,0.0003,0.0001,-0.0200,1718365808.1342,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.144231,0.0001,-0.0001,-0.0001,0.0100,1718365808.1442,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.154217,0.0000,0.0000,0.0000,0.0000,1718365808.1542,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.154249,0.0000,0.0000,0.0000,0.0000,1718365808.1542,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.164227,0.0003,0.0003,0.0001,-0.0200,1718365808.1642,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.174073,0.0000,0.0000,0.0000,0.0000,1718365808.1741,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.174224,0.0000,0.0000,0.0000,0.0000,1718365808.1742,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.184225,0.0006,-0.0005,-0.0003,0.0400,1718365808.1842,311.4738,-207.6051,-92.2926
2024-6-14_19:50:8.193966,0.0000,0.0000,0.0000,0.0000,1718365808.1940,311.4738,-207.6051,-92.2926
2024-6-14_19:50:8.194222,0.0001,0.0001,0.0001,-0.0100,1718365808.1942,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.204217,0.0001,-0.0001,-0.0001,0.0100,1718365808.2042,311.4738,-207.6051,-92.2926
2024-6-14_19:50:8.214043,0.0000,0.0000,0.0000,0.0000,1718365808.2140,311.4738,-207.6051,-92.2926
2024-6-14_19:50:8.214219,0.0001,0.0001,0.0001,-0.0100,1718365808.2142,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.224215,0.0001,0.0001,0.0001,-0.0100,1718365808.2242,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.234049,0.0000,0.0000,0.0000,0.0000,1718365808.2340,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.234217,0.0003,0.0003,0.0001,-0.0200,1718365808.2342,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.244220,0.0000,0.0000,0.0000,0.0000,1718365808.2442,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.254255,0.0000,0.0000,0.0000,0.0000,1718365808.2543,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.254260,0.0004,-0.0004,-0.0002,0.0300,1718365808.2543,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.264268,0.0001,0.0001,0.0001,-0.0100,1718365808.2643,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.274274,0.0000,0.0000,0.0000,0.0000,1718365808.2743,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.274401,0.0003,0.0003,0.0001,-0.0200,1718365808.2744,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.284243,0.0000,0.0000,0.0000,0.0000,1718365808.2842,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.294309,0.0000,0.0000,0.0000,0.0000,1718365808.2943,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.294276,0.0000,0.0000,0.0000,0.0000,1718365808.2943,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.304241,0.0004,-0.0004,-0.0002,0.0300,1718365808.3042,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.314028,0.0000,0.0000,0.0000,0.0000,1718365808.3140,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.314246,0.0003,0.0003,0.0001,-0.0200,1718365808.3142,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.324214,0.0000,0.0000,0.0000,0.0000,1718365808.3242,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.333942,0.0000,0.0000,0.0000,0.0000,1718365808.3339,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.334215,0.0000,0.0000,0.0000,0.0000,1718365808.3342,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.344221,0.0000,0.0000,0.0000,0.0000,1718365808.3442,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.353995,0.0000,0.0000,0.0000,0.0000,1718365808.3540,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.354226,0.0000,0.0000,0.0000,0.0000,1718365808.3542,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.364220,0.0000,0.0000,0.0000,0.0000,1718365808.3642,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.374006,0.0000,0.0000,0.0000,0.0000,1718365808.3740,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.374217,0.0003,0.0003,0.0001,-0.0200,1718365808.3742,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.384215,0.0001,-0.0001,-0.0001,0.0100,1718365808.3842,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.394004,0.0000,0.0000,0.0000,0.0000,1718365808.3940,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.394221,0.0003,-0.0003,-0.0001,0.0200,1718365808.3942,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.404214,0.0006,0.0005,0.0003,-0.0400,1718365808.4042,311.4746,-207.6047,-92.3526
2024-6-14_19:50:8.413995,0.0000,0.0000,0.0000,0.0000,1718365808.4140,311.4746,-207.6047,-92.3526
2024-6-14_19:50:8.414221,0.0004,-0.0004,-0.0002,0.0300,1718365808.4142,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.424220,0.0000,0.0000,0.0000,0.0000,1718365808.4242,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.434025,0.0000,0.0000,0.0000,0.0000,1718365808.4340,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.434223,0.0003,0.0003,0.0001,-0.0200,1718365808.4342,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.444221,0.0004,-0.0004,-0.0002,0.0300,1718365808.4442,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.454060,0.0000,0.0000,0.0000,0.0000,1718365808.4541,311.4741,-207.6050,-92.3126
2024-6-14_19:50:8.454231,0.0001,0.0001,0.0001,-0.0100,1718365808.4542,311.4742,-207.6049,-92.3226
2024-6-14_19:50:8.464248,0.0001,0.0001,0.0001,-0.0100,1718365808.4642,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.474022,0.0000,0.0000,0.0000,0.0000,1718365808.4740,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.474225,0.0004,-0.0004,-0.0002,0.0300,1718365808.4742,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.484225,0.0004,0.0004,0.0002,-0.0300,1718365808.4842,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.494001,0.0000,0.0000,0.0000,0.0000,1718365808.4940,311.4743,-207.6048,-92.3326
2024-6-14_19:50:8.494226,0.0004,-0.0004,-0.0002,0.0300,1718365808.4942,311.4739,-207.6050,-92.3026
2024-6-14_19:50:8.504220,0.0006,0.0005,0.0003,-0.0400,1718365808.5042,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.513969,0.0000,0.0000,0.0000,-0.0000,1718365808.5140,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.514217,0.0000,0.0000,0.0000,0.0000,1718365808.5142,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.524239,0.0000,0.0000,0.0000,0.0000,1718365808.5242,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.534094,0.0000,0.0000,0.0000,-0.0000,1718365808.5341,311.4744,-207.6048,-92.3426
2024-6-14_19:50:8.534224,0.0004,-0.0004,-0.0002,0.0300,1718365808.5342,311.4741,-207.6050,-92.3126
