QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 28
100301 0 0.057 0
100302 1 0.057 0
100303 1 0.767 0
100304 3 0.057 0
100305 5 0.057 0
100306 7 0.057 0
100307 9 0.057 0
100308 11 0.057 0
100309 9.865 0.382 0
100310 8.447 -0.858 0
100312 13 0.057 0
100313 15 0.057 0
100314 17 0.057 0
100315 19 0.057 0
100326 3 0.771 -90
100327 0 0.765 0
100328 -22.06 -5.032 0
100329 -22.026 -3.699 0
100331 13 0.791 0
100332 11 0.787 0
100333 9 0.783 0
100334 7 0.779 0
100335 5 0.775 0
100336 20 0.057 0
100337 20 0.805 0
100338 19 0.803 0
100339 17 0.799 0
100340 15 0.795 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

 init 

2024-5-22_16:37:43.504616,65535,349.661,-308.406,164.769,-nan,1716367063.505,0.000,0.000,-nan,1716367063.479,308.406,-164.769,75.089,0.000
2024-5-22_16:37:43.517509,65535,349.661,-308.406,164.769,-nan,1716367063.518,0.000,0.000,-nan,1716367063.514,308.406,-164.769,74.626,0.000
2024-5-22_16:37:43.537513,65535,349.661,-308.407,164.767,-nan,1716367063.538,0.000,0.000,-nan,1716367063.534,308.407,-164.767,74.377,0.000
2024-5-22_16:37:43.557480,65535,349.660,-308.407,164.765,-nan,1716367063.557,0.000,0.000,-nan,1716367063.554,308.407,-164.765,74.129,0.000
2024-5-22_16:37:43.577508,65535,349.660,-308.408,164.763,-nan,1716367063.578,0.000,0.000,-nan,1716367063.574,308.408,-164.763,73.881,0.000
2024-5-22_16:37:43.597712,65535,349.660,-308.408,164.763,-nan,1716367063.598,0.000,0.000,-nan,1716367063.574,308.408,-164.763,73.881,0.000
2024-5-22_16:37:43.617499,65535,349.657,-308.409,164.753,-nan,1716367063.617,0.000,0.000,-nan,1716367063.614,308.409,-164.753,73.404,0.000
2024-5-22_16:37:43.637456,65535,349.656,-308.410,164.751,-nan,1716367063.637,0.000,0.000,-nan,1716367063.634,308.410,-164.751,73.156,0.000
2024-5-22_16:37:43.657562,65535,349.656,-308.411,164.749,-nan,1716367063.658,0.000,0.000,-nan,1716367063.654,308.411,-164.749,72.907,0.000
2024-5-22_16:37:43.677538,65535,349.656,-308.411,164.747,-nan,1716367063.678,0.000,0.000,-nan,1716367063.674,308.411,-164.747,72.659,0.000
2024-5-22_16:37:43.697525,65535,349.655,-308.411,164.745,-nan,1716367063.698,0.000,0.000,-nan,1716367063.684,308.411,-164.745,72.530,0.000
2024-5-22_16:37:43.717502,65535,349.655,-308.413,164.741,-nan,1716367063.718,0.000,0.000,-nan,1716367063.714,308.413,-164.741,72.171,0.000
2024-5-22_16:37:43.737639,65535,349.654,-308.414,164.739,-nan,1716367063.738,0.000,0.000,-nan,1716367063.734,308.414,-164.739,71.916,0.000
2024-5-22_16:37:43.757484,65535,349.654,-308.415,164.737,-nan,1716367063.757,0.000,0.000,-nan,1716367063.754,308.415,-164.737,71.662,0.000
2024-5-22_16:37:43.777518,65535,349.654,-308.415,164.735,-nan,1716367063.778,0.000,0.000,-nan,1716367063.774,308.415,-164.735,71.407,0.000
2024-5-22_16:37:43.797529,65535,349.656,-308.416,164.739,-nan,1716367063.798,0.000,0.000,-nan,1716367063.789,308.416,-164.739,71.185,0.000
2024-5-22_16:37:43.817528,65535,349.657,-308.418,164.737,-nan,1716367063.818,0.000,0.000,-nan,1716367063.814,308.418,-164.737,70.892,0.000
2024-5-22_16:37:43.837514,65535,349.656,-308.419,164.735,-nan,1716367063.838,0.000,0.000,-nan,1716367063.834,308.419,-164.735,70.640,0.000
2024-5-22_16:37:43.857577,65535,349.656,-308.420,164.733,-nan,1716367063.858,0.000,0.000,-nan,1716367063.854,308.420,-164.733,70.391,0.000
2024-5-22_16:37:43.877580,65535,349.656,-308.421,164.731,-nan,1716367063.878,0.000,0.000,-nan,1716367063.874,308.421,-164.731,70.144,0.000
2024-5-22_16:37:43.898007,65535,349.656,-308.421,164.731,-nan,1716367063.898,0.000,0.000,-nan,1716367063.874,308.421,-164.731,70.144,0.000
2024-5-22_16:37:43.917536,65535,349.658,-308.422,164.733,-nan,1716367063.918,0.000,0.000,-nan,1716367063.914,308.422,-164.733,69.678,0.000
2024-5-22_16:37:43.937532,65535,349.658,-308.423,164.731,-nan,1716367063.938,0.000,0.000,-nan,1716367063.934,308.423,-164.731,69.427,0.000
2024-5-22_16:37:43.957534,65535,349.658,-308.424,164.729,-nan,1716367063.958,0.000,0.000,-nan,1716367063.954,308.424,-164.729,69.176,0.000
2024-5-22_16:37:43.977566,65535,349.658,-308.425,164.727,-nan,1716367063.978,0.000,0.000,-nan,1716367063.974,308.425,-164.727,68.924,0.000
2024-5-22_16:37:43.997743,65535,349.658,-308.425,164.727,-nan,1716367063.998,0.000,0.000,-nan,1716367063.974,308.425,-164.727,68.924,0.000
2024-5-22_16:37:44.017513,65535,349.662,-308.430,164.726,-nan,1716367064.018,0.000,0.000,-nan,1716367064.014,308.430,-164.726,68.397,0.000
2024-5-22_16:37:44.037450,65535,349.662,-308.431,164.724,-nan,1716367064.037,0.000,0.000,-nan,1716367064.034,308.431,-164.724,68.151,0.000
2024-5-22_16:37:44.057562,65535,349.662,-308.432,164.722,-nan,1716367064.058,0.000,0.000,-nan,1716367064.054,308.432,-164.722,67.907,0.000
2024-5-22_16:37:44.077588,65535,349.662,-308.433,164.720,-nan,1716367064.078,0.000,0.000,-nan,1716367064.074,308.433,-164.720,67.665,0.000
2024-5-22_16:37:44.097653,65535,349.662,-308.433,164.720,-nan,1716367064.098,0.000,0.000,-nan,1716367064.074,308.433,-164.720,67.665,0.000
2024-5-22_16:37:44.117574,65535,349.663,-308.432,164.724,-nan,1716367064.118,0.000,0.000,-nan,1716367064.114,308.432,-164.724,67.194,0.000
2024-5-22_16:37:44.137490,65535,349.663,-308.433,164.722,-nan,1716367064.137,0.000,0.000,-nan,1716367064.134,308.433,-164.722,66.954,0.000
2024-5-22_16:37:44.157530,65535,349.663,-308.434,164.721,-nan,1716367064.158,0.000,0.000,-nan,1716367064.154,308.434,-164.721,66.712,0.000
2024-5-22_16:37:44.177500,65535,349.663,-308.435,164.719,-nan,1716367064.177,0.000,0.000,-nan,1716367064.174,308.435,-164.719,66.466,0.000
2024-5-22_16:37:44.197897,65535,349.664,-308.436,164.719,-nan,1716367064.198,0.000,0.000,-nan,1716367064.194,308.436,-164.719,66.208,0.000
2024-5-22_16:37:44.217478,65535,349.664,-308.437,164.718,-nan,1716367064.217,0.000,0.000,-nan,1716367064.214,308.437,-164.718,65.965,0.000
2024-5-22_16:37:44.237569,65535,349.665,-308.438,164.716,-nan,1716367064.238,0.000,0.000,-nan,1716367064.234,308.438,-164.716,65.719,0.000
2024-5-22_16:37:44.257498,65535,349.665,-308.439,164.714,-nan,1716367064.257,0.000,0.000,-nan,1716367064.254,308.439,-164.714,65.476,0.000
2024-5-22_16:37:44.277600,65535,349.665,-308.440,164.713,-nan,1716367064.278,0.000,0.000,-nan,1716367064.274,308.440,-164.713,65.237,0.000
2024-5-22_16:37:44.297685,65535,349.665,-308.440,164.713,-nan,1716367064.298,0.000,0.000,-nan,1716367064.274,308.440,-164.713,65.237,0.000
2024-5-22_16:37:44.317500,65535,349.666,-308.443,164.709,-nan,1716367064.317,0.000,0.000,-nan,1716367064.314,308.443,-164.709,64.746,0.000
2024-5-22_16:37:44.337504,65535,349.666,-308.445,164.707,-nan,1716367064.338,0.000,0.000,-nan,1716367064.334,308.445,-164.707,64.513,0.000
2024-5-22_16:37:44.357492,65535,349.667,-308.446,164.706,-nan,1716367064.357,0.000,0.000,-nan,1716367064.354,308.446,-164.706,64.277,0.000
2024-5-22_16:37:44.377588,65535,349.667,-308.447,164.704,-nan,1716367064.378,0.000,0.000,-nan,1716367064.374,308.447,-164.704,64.042,0.000
2024-5-22_16:37:44.397658,65535,349.668,-308.448,164.705,-nan,1716367064.398,0.000,0.000,-nan,1716367064.389,308.448,-164.705,63.864,0.000
2024-5-22_16:37:44.417528,65535,349.670,-308.449,164.706,-nan,1716367064.418,0.000,0.000,-nan,1716367064.414,308.449,-164.706,63.586,0.000
2024-5-22_16:37:44.437460,65535,349.670,-308.451,164.704,-nan,1716367064.437,0.000,0.000,-nan,1716367064.434,308.451,-164.704,63.348,0.000
2024-5-22_16:37:44.457568,65535,349.671,-308.452,164.703,-nan,1716367064.458,0.000,0.000,-nan,1716367064.454,308.452,-164.703,63.110,0.000
2024-5-22_16:37:44.477526,65535,349.671,-308.453,164.702,-nan,1716367064.478,0.000,0.000,-nan,1716367064.474,308.453,-164.702,62.871,0.000
2024-5-22_16:37:44.497670,65535,349.671,-308.453,164.702,-nan,1716367064.498,0.000,0.000,-nan,1716367064.474,308.453,-164.702,62.871,0.000
2024-5-22_16:37:44.517508,65535,349.669,-308.453,164.697,-nan,1716367064.518,0.000,0.000,-nan,1716367064.514,308.453,-164.697,62.358,0.000
2024-5-22_16:37:44.537496,65535,349.669,-308.454,164.696,-nan,1716367064.537,0.000,0.000,-nan,1716367064.534,308.454,-164.696,62.116,0.000
2024-5-22_16:37:44.557509,65535,349.670,-308.456,164.695,-nan,1716367064.558,0.000,0.000,-nan,1716367064.554,308.456,-164.695,61.881,0.000
2024-5-22_16:37:44.577502,65535,349.671,-308.457,164.693,-nan,1716367064.578,0.000,0.000,-nan,1716367064.574,308.457,-164.693,61.646,0.000
2024-5-22_16:37:44.597614,65535,349.671,-308.457,164.693,-nan,1716367064.598,0.000,0.000,-nan,1716367064.574,308.457,-164.693,61.646,0.000
2024-5-22_16:37:44.617513,65535,349.672,-308.460,164.691,-nan,1716367064.618,0.000,0.000,-nan,1716367064.614,308.460,-164.691,61.177,0.000
2024-5-22_16:37:44.637566,65535,349.673,-308.462,164.689,-nan,1716367064.638,0.000,0.000,-nan,1716367064.634,308.462,-164.689,60.935,0.000
2024-5-22_16:37:44.657520,65535,349.674,-308.463,164.688,-nan,1716367064.658,0.000,0.000,-nan,1716367064.654,308.463,-164.688,60.690,0.000
2024-5-22_16:37:44.677601,65535,349.675,-308.465,164.687,-nan,1716367064.678,0.000,0.000,-nan,1716367064.674,308.465,-164.687,60.449,0.000
2024-5-22_16:37:44.697916,65535,349.675,-308.465,164.687,-nan,1716367064.698,0.000,0.000,-nan,1716367064.674,308.465,-164.687,60.449,0.000
2024-5-22_16:37:44.717466,65535,349.675,-308.465,164.686,-nan,1716367064.717,0.000,0.000,-nan,1716367064.714,308.465,-164.686,59.955,0.000
2024-5-22_16:37:44.737548,65535,349.676,-308.467,164.685,-nan,1716367064.738,0.000,0.000,-nan,1716367064.734,308.467,-164.685,59.710,0.000
2024-5-22_16:37:44.757540,65535,349.676,-308.468,164.684,-nan,1716367064.758,0.000,0.000,-nan,1716367064.754,308.468,-164.684,59.467,0.000
2024-5-22_16:37:44.777612,65535,349.677,-308.470,164.683,-nan,1716367064.778,0.000,0.000,-nan,1716367064.774,308.470,-164.683,59.220,0.000
2024-5-22_16:37:44.797652,65535,349.677,-308.470,164.683,-nan,1716367064.798,0.000,0.000,-nan,1716367064.774,308.470,-164.683,59.220,0.000
2024-5-22_16:37:44.817578,65535,349.674,-308.469,164.677,-nan,1716367064.818,0.000,0.000,-nan,1716367064.814,308.469,-164.677,58.740,0.000
2024-5-22_16:37:44.837476,65535,349.675,-308.471,164.676,-nan,1716367064.837,0.000,0.000,-nan,1716367064.834,308.471,-164.676,58.493,0.000
2024-5-22_16:37:44.857526,65535,349.676,-308.473,164.675,-nan,1716367064.858,0.000,0.000,-nan,1716367064.854,308.473,-164.675,58.246,0.000
2024-5-22_16:37:44.877491,65535,349.677,-308.474,164.674,-nan,1716367064.877,0.000,0.000,-nan,1716367064.874,308.474,-164.674,57.997,0.000
2024-5-22_16:37:44.897714,65535,349.677,-308.474,164.674,-nan,1716367064.898,0.000,0.000,-nan,1716367064.874,308.474,-164.674,57.997,0.000
2024-5-22_16:37:44.917644,65535,349.676,-308.476,164.670,-nan,1716367064.918,0.000,0.000,-nan,1716367064.914,308.476,-164.670,57.521,0.000
2024-5-22_16:37:44.937578,65535,349.677,-308.477,164.669,-nan,1716367064.938,0.000,0.000,-nan,1716367064.934,308.477,-164.669,57.275,0.000
2024-5-22_16:37:44.957461,65535,349.678,-308.479,164.668,-nan,1716367064.957,0.000,0.000,-nan,1716367064.954,308.479,-164.668,57.028,0.000
2024-5-22_16:37:44.977557,65535,349.679,-308.480,164.667,-nan,1716367064.978,0.000,0.000,-nan,1716367064.974,308.480,-164.667,56.783,0.000
2024-5-22_16:37:44.997531,65535,349.679,-308.480,164.667,-nan,1716367064.998,0.000,0.000,-nan,1716367064.974,308.480,-164.667,56.783,0.000
