QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 28
100301 0 0.057 0
100302 1 0.057 0
100303 1 0.767 0
100304 3 0.057 0
100305 5 0.057 0
100306 7 0.057 0
100307 9 0.057 0
100308 11 0.057 0
100309 9.865 0.382 0
100310 8.447 -0.858 0
100312 13 0.057 0
100313 15 0.057 0
100314 17 0.057 0
100315 19 0.057 0
100326 3 0.771 -90
100327 0 0.765 0
100328 -22.06 -5.032 0
100329 -22.026 -3.699 0
100331 13 0.791 0
100332 11 0.787 0
100333 9 0.783 0
100334 7 0.779 0
100335 5 0.775 0
100336 20 0.057 0
100337 20 0.805 0
100338 19 0.803 0
100339 17 0.799 0
100340 15 0.795 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

 init 

2024-6-6_11:11:54.962917,100315,0.091,0.009,0.090,-0.162,1717643514.963,311.426,-208.111,88.697,1717643514.958,311.417,-208.201,88.859,1.000
2024-6-6_11:11:54.967893,100315,0.091,0.009,0.090,-0.164,1717643514.968,311.426,-208.105,88.690,1717643514.963,311.417,-208.195,88.854,2.000
2024-6-6_11:11:54.972917,100315,0.090,0.009,0.090,-0.162,1717643514.973,311.426,-208.099,88.687,1717643514.968,311.417,-208.189,88.849,1.000
2024-6-6_11:11:54.987951,100315,0.090,0.009,0.090,-0.166,1717643514.988,311.427,-208.081,88.667,1717643514.983,311.418,-208.171,88.833,2.000
2024-6-6_11:11:54.992934,100315,0.090,0.009,0.090,-0.166,1717643514.993,311.427,-208.075,88.661,1717643514.988,311.418,-208.165,88.827,2.000
2024-6-6_11:11:54.992934,100315,0.076,0.004,0.076,-0.470,1717643514.993,311.422,-208.090,88.357,1717643514.988,311.418,-208.165,88.827,1.000
2024-6-6_11:11:55.002925,100315,0.076,0.004,0.076,-0.471,1717643515.003,311.422,-208.077,88.344,1717643514.998,311.418,-208.153,88.815,2.000
2024-6-6_11:11:55.002925,100315,0.075,0.003,0.075,-0.617,1717643515.003,311.421,-208.078,88.197,1717643514.998,311.418,-208.153,88.815,1.000
2024-6-6_11:11:55.007936,100315,0.075,0.003,0.075,-0.618,1717643515.008,311.421,-208.072,88.191,1717643515.003,311.418,-208.147,88.808,2.000
2024-6-6_11:11:55.012929,100315,0.075,0.003,0.075,-0.618,1717643515.013,311.421,-208.066,88.184,1717643515.008,311.418,-208.141,88.802,2.000
2024-6-6_11:11:55.012929,100315,0.073,-0.000,0.073,-0.864,1717643515.013,311.418,-208.068,87.937,1717643515.008,311.418,-208.141,88.802,1.000
2024-6-6_11:11:55.022923,100315,0.073,-0.000,0.073,-0.864,1717643515.023,311.418,-208.056,87.924,1717643515.018,311.418,-208.129,88.788,2.000
2024-6-6_11:11:55.022923,100315,0.073,-0.001,0.073,-0.930,1717643515.023,311.417,-208.057,87.857,1717643515.018,311.418,-208.129,88.788,1.000
2024-6-6_11:11:55.027806,100315,0.073,-0.001,0.073,-0.930,1717643515.028,311.418,-208.051,87.851,1717643515.023,311.419,-208.123,88.781,2.000
2024-6-6_11:11:55.032918,100315,0.079,-0.001,0.079,-0.936,1717643515.033,311.418,-208.044,87.845,1717643515.023,311.419,-208.123,88.781,2.000
2024-6-6_11:11:55.032918,100315,0.078,-0.002,0.078,-1.013,1717643515.033,311.417,-208.045,87.767,1717643515.023,311.419,-208.123,88.781,1.000
2024-6-6_11:11:55.042918,100315,0.076,0.010,0.075,-0.980,1717643515.043,311.417,-208.033,87.755,1717643515.038,311.407,-208.108,88.735,2.000
2024-6-6_11:11:55.042918,100315,0.075,0.009,0.074,-1.078,1717643515.043,311.416,-208.034,87.657,1717643515.038,311.407,-208.108,88.735,1.000
2024-6-6_11:11:55.047910,100315,0.074,0.010,0.074,-1.076,1717643515.048,311.416,-208.028,87.651,1717643515.043,311.407,-208.102,88.728,2.000
2024-6-6_11:11:55.052921,100315,0.074,0.010,0.074,-1.077,1717643515.053,311.417,-208.022,87.645,1717643515.048,311.407,-208.096,88.722,2.000
2024-6-6_11:11:55.052921,100315,0.074,0.010,0.074,-1.094,1717643515.053,311.416,-208.022,87.627,1717643515.048,311.407,-208.096,88.722,1.000
2024-6-6_11:11:55.062916,100315,0.074,0.010,0.074,-1.097,1717643515.063,311.417,-208.010,87.615,1717643515.058,311.407,-208.084,88.712,2.000
2024-6-6_11:11:55.062916,100315,0.074,0.009,0.074,-1.115,1717643515.063,311.417,-208.010,87.597,1717643515.058,311.407,-208.084,88.712,1.000
2024-6-6_11:11:55.067821,100315,0.074,0.010,0.073,-1.118,1717643515.068,311.417,-208.004,87.592,1717643515.063,311.407,-208.078,88.709,2.000
2024-6-6_11:11:55.072914,100315,0.074,0.010,0.074,-1.122,1717643515.073,311.417,-207.998,87.585,1717643515.068,311.407,-208.072,88.707,2.000
2024-6-6_11:11:55.072914,100315,0.073,0.009,0.073,-1.190,1717643515.073,311.417,-207.999,87.517,1717643515.068,311.407,-208.072,88.707,1.000
2024-6-6_11:11:55.082913,100315,0.074,0.009,0.073,-1.198,1717643515.083,311.417,-207.986,87.505,1717643515.078,311.408,-208.060,88.703,2.000
2024-6-6_11:11:55.082913,100315,0.072,0.008,0.072,-1.286,1717643515.083,311.416,-207.988,87.417,1717643515.078,311.408,-208.060,88.703,1.000
2024-6-6_11:11:55.087902,100315,0.072,0.009,0.072,-1.289,1717643515.088,311.416,-207.981,87.411,1717643515.083,311.408,-208.053,88.700,2.000
2024-6-6_11:11:55.107894,100315,0.073,0.009,0.072,-1.299,1717643515.108,311.418,-207.957,87.388,1717643515.103,311.408,-208.029,88.686,2.000
2024-6-6_11:11:55.127881,100315,0.073,0.009,0.072,-1.310,1717643515.128,311.419,-207.933,87.366,1717643515.123,311.409,-208.005,88.677,2.000
2024-6-6_11:11:55.147884,100315,0.074,0.008,0.074,-1.347,1717643515.148,311.420,-207.908,87.345,1717643515.143,311.412,-207.982,88.692,2.000
2024-6-6_11:11:55.167824,100315,0.074,0.009,0.074,-1.362,1717643515.168,311.421,-207.884,87.325,1717643515.163,311.412,-207.958,88.686,2.000
2024-6-6_11:11:55.187957,100315,0.075,0.009,0.074,-1.371,1717643515.188,311.422,-207.859,87.304,1717643515.183,311.413,-207.933,88.676,2.000
2024-6-6_11:11:55.207869,100315,0.075,0.010,0.074,-1.376,1717643515.208,311.423,-207.834,87.284,1717643515.203,311.414,-207.909,88.661,2.000
2024-6-6_11:11:55.227909,100315,0.081,0.010,0.081,-1.380,1717643515.228,311.424,-207.810,87.264,1717643515.218,311.414,-207.890,88.645,2.000
2024-6-6_11:11:55.247879,100315,0.065,0.010,0.065,-1.331,1717643515.248,311.426,-207.785,87.244,1717643515.243,311.416,-207.850,88.575,2.000
2024-6-6_11:11:55.267848,100315,0.066,0.010,0.065,-1.332,1717643515.268,311.427,-207.760,87.224,1717643515.263,311.417,-207.825,88.557,2.000
2024-6-6_11:11:55.287893,100315,0.066,0.011,0.065,-1.333,1717643515.288,311.428,-207.735,87.205,1717643515.283,311.417,-207.800,88.537,2.000
2024-6-6_11:11:55.307879,100315,0.066,0.011,0.065,-1.338,1717643515.308,311.429,-207.710,87.185,1717643515.303,311.418,-207.775,88.522,2.000
2024-6-6_11:11:55.327830,100315,0.066,0.012,0.065,-1.334,1717643515.328,311.431,-207.685,87.165,1717643515.323,311.418,-207.750,88.499,2.000
2024-6-6_11:11:55.347869,100315,0.075,0.017,0.073,-1.314,1717643515.348,311.432,-207.660,87.145,1717643515.343,311.415,-207.733,88.460,2.000
2024-6-6_11:11:55.367864,100315,0.075,0.018,0.073,-1.323,1717643515.368,311.433,-207.635,87.125,1717643515.363,311.415,-207.708,88.448,2.000
2024-6-6_11:11:55.387871,100315,0.075,0.018,0.073,-1.334,1717643515.388,311.434,-207.610,87.105,1717643515.383,311.416,-207.683,88.440,2.000
2024-6-6_11:11:55.407789,100315,0.075,0.019,0.073,-1.349,1717643515.408,311.436,-207.584,87.086,1717643515.403,311.417,-207.657,88.435,2.000
2024-6-6_11:11:55.427868,100315,0.082,0.019,0.079,-1.368,1717643515.428,311.437,-207.559,87.066,1717643515.418,311.418,-207.638,88.434,2.000
2024-6-6_11:11:55.447886,100315,0.079,0.015,0.078,-1.430,1717643515.448,311.438,-207.533,87.047,1717643515.443,311.423,-207.611,88.477,2.000
2024-6-6_11:11:55.467833,100315,0.079,0.015,0.078,-1.443,1717643515.468,311.440,-207.508,87.028,1717643515.463,311.424,-207.586,88.471,2.000
2024-6-6_11:11:55.487953,100315,0.080,0.016,0.078,-1.456,1717643515.488,311.441,-207.483,87.009,1717643515.483,311.425,-207.560,88.465,2.000
2024-6-6_11:11:55.507999,100315,0.080,0.016,0.078,-1.465,1717643515.508,311.442,-207.457,86.990,1717643515.503,311.426,-207.535,88.455,2.000
2024-6-6_11:11:55.527824,100315,0.080,0.016,0.078,-1.478,1717643515.528,311.444,-207.432,86.972,1717643515.523,311.427,-207.510,88.450,2.000
2024-6-6_11:11:55.547826,100315,0.087,0.022,0.084,-1.441,1717643515.548,311.445,-207.406,86.954,1717643515.543,311.423,-207.491,88.395,2.000
2024-6-6_11:11:55.567863,100315,0.088,0.023,0.085,-1.439,1717643515.568,311.446,-207.381,86.936,1717643515.563,311.423,-207.466,88.375,2.000
2024-6-6_11:11:55.587900,100315,0.088,0.024,0.085,-1.440,1717643515.588,311.448,-207.355,86.918,1717643515.583,311.424,-207.440,88.358,2.000
2024-6-6_11:11:55.607857,100315,0.089,0.025,0.085,-1.447,1717643515.608,311.449,-207.330,86.901,1717643515.603,311.424,-207.415,88.347,2.000
2024-6-6_11:11:55.627901,100315,0.089,0.026,0.085,-1.458,1717643515.628,311.450,-207.304,86.883,1717643515.623,311.425,-207.389,88.341,2.000
2024-6-6_11:11:55.647881,100315,0.114,0.027,0.111,-1.475,1717643515.648,311.452,-207.279,86.866,1717643515.623,311.425,-207.389,88.341,2.000
2024-6-6_11:11:55.667819,100315,0.079,0.019,0.077,-1.407,1717643515.668,311.453,-207.253,86.850,1717643515.663,311.435,-207.330,88.256,2.000
2024-6-6_11:11:55.687861,100315,0.079,0.019,0.077,-1.420,1717643515.688,311.455,-207.227,86.834,1717643515.683,311.436,-207.304,88.253,2.000
2024-6-6_11:11:55.707841,100315,0.080,0.020,0.077,-1.428,1717643515.708,311.456,-207.201,86.817,1717643515.703,311.436,-207.278,88.246,2.000
2024-6-6_11:11:55.727877,100315,0.086,0.020,0.084,-1.442,1717643515.728,311.458,-207.175,86.801,1717643515.718,311.437,-207.259,88.243,2.000
2024-6-6_11:11:55.747886,100315,0.076,0.018,0.073,-1.500,1717643515.748,311.459,-207.149,86.786,1717643515.743,311.441,-207.223,88.285,2.000
2024-6-6_11:11:55.767853,100315,0.076,0.019,0.073,-1.511,1717643515.768,311.460,-207.124,86.770,1717643515.763,311.441,-207.197,88.281,2.000
2024-6-6_11:11:55.787887,100315,0.076,0.020,0.074,-1.524,1717643515.788,311.462,-207.098,86.755,1717643515.783,311.442,-207.171,88.280,2.000
2024-6-6_11:11:55.807909,100315,0.076,0.020,0.074,-1.539,1717643515.808,311.463,-207.072,86.740,1717643515.803,311.443,-207.145,88.279,2.000
2024-6-6_11:11:55.827824,100315,0.076,0.021,0.073,-1.551,1717643515.828,311.465,-207.046,86.725,1717643515.823,311.444,-207.119,88.276,2.000
2024-6-6_11:11:55.847864,100315,0.076,0.022,0.073,-1.537,1717643515.848,311.466,-207.020,86.712,1717643515.843,311.445,-207.093,88.249,2.000
2024-6-6_11:11:55.867796,100315,0.076,0.022,0.073,-1.542,1717643515.868,311.468,-206.994,86.700,1717643515.863,311.446,-207.067,88.242,2.000
2024-6-6_11:11:55.887871,100315,0.077,0.023,0.073,-1.556,1717643515.888,311.469,-206.968,86.689,1717643515.883,311.447,-207.041,88.245,2.000
2024-6-6_11:11:55.907765,100315,0.077,0.024,0.073,-1.572,1717643515.908,311.471,-206.942,86.678,1717643515.903,311.447,-207.014,88.249,2.000
2024-6-6_11:11:55.927941,100315,0.077,0.024,0.073,-1.578,1717643515.928,311.472,-206.915,86.668,1717643515.923,311.448,-206.988,88.246,2.000
2024-6-6_11:11:55.947799,100315,0.083,0.021,0.080,-1.574,1717643515.948,311.474,-206.889,86.658,1717643515.943,311.453,-206.969,88.231,2.000
2024-6-6_11:11:55.967800,100315,0.083,0.022,0.080,-1.580,1717643515.968,311.476,-206.862,86.648,1717643515.963,311.454,-206.943,88.228,2.000
2024-6-6_11:11:55.987973,100315,0.084,0.023,0.081,-1.587,1717643515.988,311.477,-206.836,86.639,1717643515.983,311.455,-206.916,88.226,2.000
2024-6-6_11:11:56.007976,100315,0.084,0.023,0.081,-1.593,1717643516.008,311.479,-206.809,86.630,1717643516.003,311.455,-206.890,88.223,2.000
2024-6-6_11:11:56.027903,100315,0.085,0.024,0.081,-1.600,1717643516.028,311.480,-206.783,86.622,1717643516.023,311.456,-206.864,88.222,2.000
2024-6-6_11:11:56.047832,100315,0.089,0.020,0.087,-1.602,1717643516.048,311.482,-206.756,86.613,1717643516.043,311.462,-206.843,88.215,2.000
2024-6-6_11:11:56.067802,100315,0.089,0.020,0.087,-1.616,1717643516.068,311.483,-206.729,86.605,1717643516.063,311.463,-206.816,88.221,2.000
2024-6-6_11:11:56.087885,100315,0.090,0.021,0.087,-1.628,1717643516.088,311.485,-206.703,86.598,1717643516.083,311.464,-206.790,88.227,2.000
2024-6-6_11:11:56.107875,100315,0.090,0.022,0.087,-1.640,1717643516.108,311.487,-206.676,86.592,1717643516.103,311.465,-206.763,88.232,2.000
2024-6-6_11:11:56.127893,100315,0.097,0.023,0.094,-1.652,1717643516.128,311.488,-206.649,86.586,1717643516.118,311.466,-206.743,88.238,2.000
2024-6-6_11:11:56.147920,100315,0.084,0.023,0.081,-1.672,1717643516.148,311.490,-206.622,86.580,1717643516.143,311.467,-206.703,88.252,2.000
2024-6-6_11:11:56.167849,100315,0.084,0.024,0.081,-1.690,1717643516.168,311.491,-206.595,86.576,1717643516.163,311.467,-206.676,88.265,2.000
2024-6-6_11:11:56.187830,100315,0.085,0.025,0.081,-1.686,1717643516.188,311.493,-206.569,86.571,1717643516.183,311.468,-206.650,88.257,2.000
2024-6-6_11:11:56.207894,100315,0.086,0.026,0.082,-1.685,1717643516.208,311.495,-206.541,86.566,1717643516.203,311.469,-206.623,88.251,2.000
2024-6-6_11:11:56.227867,100315,0.086,0.027,0.082,-1.681,1717643516.228,311.496,-206.514,86.562,1717643516.223,311.469,-206.596,88.243,2.000
2024-6-6_11:11:56.247833,100315,0.102,0.026,0.099,-1.655,1717643516.248,311.498,-206.487,86.558,1717643516.233,311.472,-206.586,88.214,2.000
2024-6-6_11:11:56.267811,100315,0.091,0.026,0.087,-1.654,1717643516.268,311.500,-206.460,86.555,1717643516.263,311.473,-206.547,88.210,2.000
2024-6-6_11:11:56.287868,100315,0.092,0.028,0.087,-1.645,1717643516.288,311.501,-206.433,86.552,1717643516.283,311.474,-206.520,88.197,2.000
2024-6-6_11:11:56.307854,100315,0.093,0.029,0.088,-1.645,1717643516.308,311.503,-206.406,86.550,1717643516.303,311.474,-206.494,88.195,2.000
2024-6-6_11:11:56.327864,100315,0.093,0.030,0.088,-1.653,1717643516.328,311.504,-206.379,86.548,1717643516.323,311.475,-206.467,88.201,2.000
