QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 26
100301 0 0.057 0
100302 1 0.057 0
100303 1 0.767 0
100304 3 0.057 0
100305 5 0.057 0
100306 7 0.057 0
100307 9 0.057 0
100308 11 0.057 0
100312 13 0.057 0
100313 15 0.057 0
100314 17 0.057 0
100315 19 0.057 0
100326 3 0.771 -90
100327 0 0.765 0
100328 -22.06 -5.032 0
100329 -22.026 -3.699 0
100331 13 0.791 0
100332 11 0.787 0
100333 9 0.783 0
100334 7 0.779 0
100335 5 0.775 0
100336 20 0.057 0
100337 20 0.805 0
100338 19 0.803 0
100339 17 0.799 0
100340 15 0.795 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 26.105 1.98192 -176.794
100302 25.0846 1.91033 -176.803
100303 25.1396 1.2111 -175.909
100315 7.11832 0.686489 -174.474
100327 26.1466 1.26821 -175.366
100336 6.09102 0.635591 -175.304
100337 6.15954 -0.134255 -175.06
100338 7.16624 -0.0790252 -174.913
MV_SC2005AM Start

 init 

2024-5-17 21:23:36.238 100336 0.0881235 | 0.0790371 -0.0389731 1.80693 | 5.35504 0.148574 5.88553 | 5.276 0.187548 4.0786
2024-5-17 21:23:36.248 100336 0.081951 | 0.075072 -0.0328657 1.35677 | 5.36401 0.15576 5.42553 | 5.28894 0.188625 4.06876
2024-5-17 21:23:36.256 100336 0.0801259 | 0.0740039 -0.0307177 1.19677 | 5.37579 0.15901 5.25553 | 5.30178 0.189728 4.05877
2024-5-17 21:23:36.266 100336 0.0885906 | 0.0848138 -0.0255912 0.876766 | 5.3866 0.164137 4.93553 | 5.30178 0.189728 4.05877
2024-5-17 21:23:36.278 100336 0.0834525 | 0.0797101 -0.0247107 0.637389 | 5.39731 0.168984 4.62553 | 5.3176 0.193695 3.98814
2024-5-17 21:23:36.288 100336 0.07984 | 0.077246 -0.0201862 0.261184 | 5.40772 0.174594 4.24553 | 5.33047 0.19478 3.98435
2024-5-17 21:23:36.296 100336 0.0781291 | 0.0761324 -0.0175503 0.0251376 | 5.41945 0.178335 4.00553 | 5.34332 0.195886 3.9804
2024-5-17 21:23:36.307 100336 0.0757999 | 0.0744869 -0.0140475 -0.271592 | 5.43074 0.182914 3.70553 | 5.35625 0.196961 3.97712
2024-5-17 21:23:36.318 100336 0.0727297 | 0.0721252 -0.00935764 -0.690924 | 5.44138 0.188589 3.28553 | 5.36925 0.197946 3.97646
2024-5-17 21:23:36.327 100336 0.0704658 | 0.0702585 -0.00540097 -1.04275 | 5.45256 0.193479 2.93553 | 5.38231 0.19888 3.97828
2024-5-17 21:23:36.339 100336 0.0677351 | 0.0677231 -0.00127476 -1.42568 | 5.46293 0.198534 2.55553 | 5.39521 0.199809 3.98121
2024-5-17 21:23:36.989 100315 0.0668011 | 0.0661015 -0.00964234 0.646376 | 6.33593 0.231879 4.59553 | 6.26983 0.241522 3.94916
2024-5-17 21:23:36.999 100315 0.0646208 | 0.0641767 -0.00756306 0.468107 | 6.34739 0.235054 4.40553 | 6.28322 0.242617 3.93743
2024-5-17 21:23:37.014 100315 0.0489409 | 0.0486231 -0.00556816 0.236445 | 6.35859 0.239179 4.15553 | 6.30997 0.244747 3.91909
2024-5-17 21:23:37.028 100315 0.0467247 | 0.0466286 -0.00299523 0.00533912 | 6.37012 0.242865 3.91553 | 6.32349 0.24586 3.91019
2024-5-17 21:23:37.039 100315 0.0454403 | 0.0454239 -0.00121813 -0.153215 | 6.38239 0.245771 3.74553 | 6.33697 0.246989 3.89875
