QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 28
100301 0 0.057 0
100302 1 0.057 0
100303 1 0.767 0
100304 3 0.057 0
100305 5 0.057 0
100306 7 0.057 0
100307 9 0.057 0
100308 11 0.057 0
100309 9.865 0.382 0
100310 8.447 -0.858 0
100312 13 0.057 0
100313 15 0.057 0
100314 17 0.057 0
100315 19 0.057 0
100326 3 0.771 -90
100327 0 0.765 0
100328 -22.06 -5.032 0
100329 -22.026 -3.699 0
100331 13 0.791 0
100332 11 0.787 0
100333 9 0.783 0
100334 7 0.779 0
100335 5 0.775 0
100336 20 0.057 0
100337 20 0.805 0
100338 19 0.803 0
100339 17 0.799 0
100340 15 0.795 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

 init 

2024-5-20_10:20:59.188056,100309,0.117879,0.117328,0.011385,-0.451684,1716171659.188056,310.954791,-198.561659,-0.892568,1716171659.192256,310.837463,-198.573044,-0.440884
2024-5-20_10:20:59.196043,100309,0.117661,0.117118,0.011288,-0.441800,1716171659.196043,310.954643,-198.561787,-0.882568,1716171659.197267,310.837524,-198.573074,-0.440768
2024-5-20_10:20:59.208067,100309,0.117816,0.117312,0.010894,-0.411800,1716171659.208067,310.954836,-198.562181,-0.852568,1716171659.197267,310.837524,-198.573074,-0.440768
2024-5-20_10:20:59.216038,100309,0.117826,0.117339,0.010705,-0.412597,1716171659.216038,310.954772,-198.562049,-0.862568,1716171659.222250,310.837433,-198.572754,-0.449971
2024-5-20_10:20:59.228038,100309,0.118013,0.117566,0.010256,-0.370332,1716171659.228038,310.955030,-198.562574,-0.822568,1716171659.232260,310.837463,-198.572830,-0.452236
2024-5-20_10:20:59.236088,100309,0.117970,0.117533,0.010146,-0.369518,1716171659.236088,310.955026,-198.562791,-0.822568,1716171659.242259,310.837494,-198.572937,-0.453050
2024-5-20_10:20:59.248040,100309,0.118000,0.117536,0.010454,-0.369381,1716171659.248040,310.955030,-198.562574,-0.822568,1716171659.252261,310.837494,-198.573029,-0.453187
2024-5-20_10:20:59.256039,100309,0.117848,0.117373,0.010576,-0.390193,1716171659.256039,310.954897,-198.562528,-0.842568,1716171659.262252,310.837524,-198.573105,-0.452375
2024-5-20_10:20:59.268072,100309,0.117871,0.117376,0.010793,-0.390728,1716171659.268072,310.954901,-198.562312,-0.842568,1716171659.272252,310.837524,-198.573105,-0.451840
2024-5-20_10:20:59.276042,100309,0.117893,0.117410,0.010662,-0.379531,1716171659.276042,310.954965,-198.562443,-0.832568,1716171659.282258,310.837555,-198.573105,-0.453037
2024-5-20_10:20:59.288038,100309,0.117896,0.117410,0.010692,-0.378529,1716171659.288038,310.954965,-198.562443,-0.832568,1716171659.292260,310.837555,-198.573135,-0.454039
2024-5-20_10:20:59.296044,100309,0.117845,0.117346,0.010839,-0.388653,1716171659.296044,310.954901,-198.562312,-0.842568,1716171659.297266,310.837555,-198.573151,-0.453915
2024-5-20_10:20:59.307041,100309,0.117690,0.117152,0.011233,-0.418653,1716171659.307041,310.954707,-198.561918,-0.872568,1716171659.297266,310.837555,-198.573151,-0.453915
2024-5-20_10:20:59.316037,100309,0.118424,0.117956,0.010518,-0.390828,1716171659.316037,310.954901,-198.562312,-0.842568,1716171659.322251,310.836945,-198.572830,-0.451740
2024-5-20_10:20:59.328038,100309,0.118423,0.117959,0.010463,-0.381061,1716171659.328038,310.954965,-198.562443,-0.832568,1716171659.332251,310.837006,-198.572906,-0.451507
2024-5-20_10:20:59.336040,100309,0.118358,0.117902,0.010378,-0.371764,1716171659.336040,310.955030,-198.562574,-0.822568,1716171659.342258,310.837128,-198.572952,-0.450804
2024-5-20_10:20:59.348069,100309,0.118327,0.117875,0.010338,-0.363440,1716171659.348069,310.955094,-198.562705,-0.812568,1716171659.352260,310.837219,-198.573044,-0.449128
2024-5-20_10:20:59.356037,100309,0.118221,0.117749,0.010546,-0.374836,1716171659.356037,310.955030,-198.562574,-0.822568,1716171659.362255,310.837280,-198.573120,-0.447731
2024-5-20_10:20:59.368039,100309,0.118326,0.117882,0.010244,-0.346140,1716171659.368039,310.955223,-198.562968,-0.792568,1716171659.372259,310.837341,-198.573212,-0.446428
2024-5-20_10:20:59.376041,100309,0.118013,0.117498,0.011007,-0.398023,1716171659.376041,310.954901,-198.562312,-0.842568,1716171659.382252,310.837402,-198.573318,-0.444545
2024-5-20_10:20:59.388040,100309,0.117959,0.117437,0.011083,-0.399811,1716171659.388040,310.954901,-198.562312,-0.842568,1716171659.392256,310.837463,-198.573395,-0.442757
2024-5-20_10:20:59.396072,100309,0.118089,0.117600,0.010735,-0.370704,1716171659.396071,310.955094,-198.562705,-0.812568,1716171659.397280,310.837494,-198.573441,-0.441864
2024-5-20_10:20:59.408072,100309,0.117962,0.117468,0.010781,-0.390704,1716171659.408072,310.954962,-198.562660,-0.832568,1716171659.397280,310.837494,-198.573441,-0.441864
2024-5-20_10:20:59.416038,100309,0.117519,0.116969,0.011358,-0.428668,1716171659.416038,310.954768,-198.562266,-0.862568,1716171659.417261,310.837799,-198.573624,-0.433900
2024-5-20_10:20:59.428066,100309,0.117844,0.117342,0.010863,-0.420078,1716171659.428066,310.954836,-198.562181,-0.852568,1716171659.432250,310.837494,-198.573044,-0.432490
2024-5-20_10:20:59.436082,100309,0.117809,0.117315,0.010778,-0.409824,1716171659.436082,310.954901,-198.562312,-0.842568,1716171659.442332,310.837585,-198.573090,-0.432744
2024-5-20_10:20:59.448093,100309,0.117588,0.117064,0.011086,-0.429764,1716171659.448093,310.954772,-198.562049,-0.862568,1716171659.452311,310.837708,-198.573135,-0.432804
2024-5-20_10:20:59.456082,100309,0.117603,0.117101,0.010854,-0.409874,1716171659.456082,310.954901,-198.562312,-0.842568,1716171659.457360,310.837799,-198.573166,-0.432694
2024-5-20_10:20:59.468087,100309,0.117351,0.116820,0.011147,-0.429258,1716171659.468087,310.954772,-198.562049,-0.862568,1716171659.472274,310.837952,-198.573196,-0.433310
2024-5-20_10:20:59.476052,100309,0.117398,0.116888,0.010930,-0.407484,1716171659.476052,310.954901,-198.562312,-0.842568,1716171659.482261,310.838013,-198.573242,-0.435084
2024-5-20_10:20:59.488048,100309,0.117269,0.116759,0.010921,-0.415418,1716171659.488048,310.954833,-198.562397,-0.852568,1716171659.492259,310.838074,-198.573318,-0.437150
2024-5-20_10:20:59.496043,100309,0.117392,0.116895,0.010790,-0.384769,1716171659.496043,310.955030,-198.562574,-0.822568,1716171659.497253,310.838135,-198.573364,-0.437799
2024-5-20_10:20:59.508074,100309,0.117288,0.116766,0.011052,-0.404769,1716171659.508074,310.954901,-198.562312,-0.842568,1716171659.497253,310.838135,-198.573364,-0.437799
2024-5-20_10:20:59.516041,100309,0.117288,0.116766,0.011052,-0.404769,1716171659.516041,310.954901,-198.562312,-0.842568,1716171659.497253,310.838135,-198.573364,-0.437799
2024-5-20_10:20:59.528038,100309,0.117769,0.117315,0.010335,-0.384256,1716171659.528038,310.954901,-198.562312,-0.842568,1716171659.532251,310.837585,-198.572647,-0.458312
2024-5-20_10:20:59.536039,100309,0.117931,0.117512,0.009932,-0.343727,1716171659.536039,310.955159,-198.562837,-0.802568,1716171659.542255,310.837646,-198.572769,-0.458841
2024-5-20_10:20:59.548075,100309,0.117590,0.117098,0.010741,-0.393861,1716171659.548075,310.954836,-198.562181,-0.852568,1716171659.552253,310.837738,-198.572922,-0.458707
2024-5-20_10:20:59.556038,100309,0.117752,0.117295,0.010369,-0.353918,1716171659.556038,310.955094,-198.562705,-0.812568,1716171659.562252,310.837799,-198.573074,-0.458650
2024-5-20_10:20:59.568066,100309,0.117595,0.117105,0.010723,-0.373969,1716171659.568066,310.954965,-198.562443,-0.832568,1716171659.572261,310.837860,-198.573166,-0.458599
2024-5-20_10:20:59.576046,100309,0.117700,0.117237,0.010421,-0.344885,1716171659.576046,310.955159,-198.562837,-0.802568,1716171659.582260,310.837921,-198.573257,-0.457683
2024-5-20_10:20:59.588041,100309,0.117522,0.117013,0.010921,-0.375425,1716171659.588041,310.954965,-198.562443,-0.832568,1716171659.592262,310.837952,-198.573364,-0.457143
2024-5-20_10:20:59.596048,100309,0.117546,0.117047,0.010821,-0.365551,1716171659.596048,310.955030,-198.562574,-0.822568,1716171659.597269,310.837982,-198.573395,-0.457017
2024-5-20_10:20:59.608070,100309,0.117519,0.117017,0.010851,-0.365581,1716171659.608070,310.955030,-198.562574,-0.822568,1716171659.602262,310.838013,-198.573425,-0.456987
2024-5-20_10:20:59.616047,100309,0.117467,0.116952,0.010982,-0.375581,1716171659.616047,310.954965,-198.562443,-0.832568,1716171659.602262,310.838013,-198.573425,-0.456987
2024-5-20_10:20:59.625040,100309,0.118018,0.117505,0.010988,-0.367810,1716171659.625040,310.955030,-198.562574,-0.822568,1716171659.612259,310.837524,-198.573563,-0.454758
2024-5-20_10:20:59.638038,100309,0.118418,0.117929,0.010753,-0.380709,1716171659.638038,310.954965,-198.562443,-0.832568,1716171659.642258,310.837036,-198.573196,-0.451859
2024-5-20_10:20:59.647063,100309,0.118234,0.117708,0.011138,-0.400773,1716171659.647063,310.954836,-198.562181,-0.852568,1716171659.652257,310.837128,-198.573318,-0.451795
2024-5-20_10:20:59.657073,100309,0.118105,0.117552,0.011407,-0.410541,1716171659.657073,310.954772,-198.562049,-0.862568,1716171659.662252,310.837219,-198.573456,-0.452027
2024-5-20_10:20:59.667038,100309,0.118283,0.117783,0.010857,-0.359540,1716171659.667037,310.955094,-198.562705,-0.812568,1716171659.672251,310.837311,-198.573563,-0.453028
2024-5-20_10:20:59.675041,100309,0.118184,0.117658,0.011141,-0.368554,1716171659.675041,310.955030,-198.562574,-0.822568,1716171659.682251,310.837372,-198.573715,-0.454014
2024-5-20_10:20:59.686038,100309,0.118168,0.117658,0.010961,-0.358338,1716171659.686038,310.955091,-198.562922,-0.812568,1716171659.692256,310.837433,-198.573883,-0.454230
2024-5-20_10:20:59.698043,100309,0.118063,0.117502,0.011501,-0.378367,1716171659.698043,310.954965,-198.562443,-0.832568,1716171659.697256,310.837463,-198.573944,-0.454201
2024-5-20_10:20:59.706070,100309,0.117988,0.117434,0.011416,-0.388367,1716171659.706070,310.954897,-198.562528,-0.842568,1716171659.697256,310.837463,-198.573944,-0.454201
2024-5-20_10:20:59.718039,100309,0.117685,0.117095,0.011773,-0.412014,1716171659.718039,310.954772,-198.562049,-0.862568,1716171659.717265,310.837677,-198.573822,-0.450554
2024-5-20_10:20:59.726045,100309,0.118119,0.117583,0.011239,-0.411841,1716171659.726045,310.954772,-198.562049,-0.862568,1716171659.732248,310.837189,-198.573288,-0.450727
2024-5-20_10:20:59.738046,100309,0.117942,0.117318,0.012115,-0.471120,1716171659.738046,310.954598,-198.561265,-0.922568,1716171659.742257,310.837280,-198.573380,-0.451448
2024-5-20_10:20:59.746040,100309,0.118214,0.117677,0.011257,-0.400594,1716171659.746040,310.955049,-198.562184,-0.852568,1716171659.752262,310.837372,-198.573441,-0.451974
2024-5-20_10:20:59.758040,100309,0.117844,0.117274,0.011568,-0.420450,1716171659.758040,310.954707,-198.561918,-0.872568,1716171659.762253,310.837433,-198.573486,-0.452118
2024-5-20_10:20:59.766065,100309,0.118096,0.117631,0.010464,-0.350977,1716171659.766065,310.955156,-198.563053,-0.802568,1716171659.772251,310.837524,-198.573517,-0.451591
2024-5-20_10:20:59.778041,100309,0.117737,0.117190,0.011336,-0.400339,1716171659.778041,310.954836,-198.562181,-0.852568,1716171659.782262,310.837646,-198.573517,-0.452229
2024-5-20_10:20:59.786040,100309,0.117714,0.117200,0.010988,-0.368238,1716171659.786040,310.955030,-198.562574,-0.822568,1716171659.792271,310.837830,-198.573563,-0.454330
2024-5-20_10:20:59.798045,100309,0.117604,0.117074,0.011150,-0.377290,1716171659.798045,310.954965,-198.562443,-0.832568,1716171659.797267,310.837891,-198.573593,-0.455278
2024-5-20_10:20:59.806065,100309,0.117760,0.117268,0.010756,-0.347290,1716171659.806065,310.955159,-198.562837,-0.802568,1716171659.797267,310.837891,-198.573593,-0.455278
2024-5-20_10:20:59.818035,100309,0.118096,0.117654,0.010204,-0.377448,1716171659.818035,310.954965,-198.562443,-0.832568,1716171659.822249,310.837311,-198.572647,-0.455120
2024-5-20_10:20:59.826037,100309,0.117887,0.117400,0.010705,-0.406641,1716171659.826037,310.954772,-198.562049,-0.862568,1716171659.832253,310.837372,-198.572754,-0.455927
2024-5-20_10:20:59.838046,100309,0.117916,0.117434,0.010650,-0.395925,1716171659.838046,310.954836,-198.562181,-0.852568,1716171659.842272,310.837402,-198.572830,-0.456643
2024-5-20_10:20:59.846074,100309,0.117730,0.117213,0.011019,-0.415885,1716171659.846075,310.954707,-198.561918,-0.872568,1716171659.852276,310.837494,-198.572937,-0.456683
2024-5-20_10:20:59.858038,100309,0.117779,0.117281,0.010818,-0.396614,1716171659.858038,310.954836,-198.562181,-0.852568,1716171659.862257,310.837555,-198.572998,-0.455954
2024-5-20_10:20:59.866069,100309,0.117622,0.117091,0.011156,-0.417922,1716171659.866069,310.954707,-198.561918,-0.872568,1716171659.872254,310.837616,-198.573074,-0.454646
2024-5-20_10:20:59.878040,100309,0.117623,0.117095,0.011132,-0.409320,1716171659.878040,310.954772,-198.562049,-0.862568,1716171659.882252,310.837677,-198.573181,-0.453248
2024-5-20_10:20:59.886038,100309,0.117561,0.117037,0.011092,-0.400233,1716171659.886038,310.954836,-198.562181,-0.852568,1716171659.892257,310.837799,-198.573273,-0.452335
2024-5-20_10:20:59.898051,100309,0.117535,0.117006,0.011138,-0.400646,1716171659.898051,310.954836,-198.562181,-0.852568,1716171659.897266,310.837830,-198.573318,-0.451922
2024-5-20_10:20:59.906047,100309,0.117770,0.117298,0.010528,-0.350769,1716171659.906047,310.955159,-198.562837,-0.802568,1716171659.902256,310.837860,-198.573364,-0.451799
2024-5-20_10:20:59.918038,100309,0.117876,0.117346,0.011175,-0.395054,1716171659.918039,310.954901,-198.562312,-0.842568,1716171659.912280,310.837555,-198.573486,-0.447514
2024-5-20_10:20:59.926119,100309,0.118563,0.118115,0.010286,-0.375274,1716171659.926119,310.955030,-198.562574,-0.822568,1716171659.932247,310.836914,-198.572861,-0.447294
2024-5-20_10:20:59.938040,100309,0.118475,0.118024,0.010332,-0.376004,1716171659.938040,310.955030,-198.562574,-0.822568,1716171659.942264,310.837006,-198.572906,-0.446564
2024-5-20_10:20:59.946038,100309,0.118316,0.117865,0.010323,-0.386830,1716171659.946038,310.954962,-198.562660,-0.832568,1716171659.952283,310.837097,-198.572983,-0.445738
2024-5-20_10:20:59.958040,100309,0.118412,0.117970,0.010222,-0.357748,1716171659.958040,310.955159,-198.562837,-0.802568,1716171659.962254,310.837189,-198.573059,-0.444820
2024-5-20_10:20:59.966037,100309,0.118171,0.117716,0.010360,-0.378470,1716171659.966037,310.955026,-198.562791,-0.822568,1716171659.972253,310.837311,-198.573151,-0.444098
2024-5-20_10:20:59.978070,100309,0.118107,0.117658,0.010290,-0.368422,1716171659.978070,310.955091,-198.562922,-0.812568,1716171659.982260,310.837433,-198.573212,-0.444146
2024-5-20_10:20:59.986040,100309,0.117891,0.117376,0.011007,-0.397893,1716171659.986039,310.954901,-198.562312,-0.842568,1716171659.992264,310.837524,-198.573318,-0.444675
2024-5-20_10:20:59.998041,100309,0.117835,0.117315,0.011052,-0.397436,1716171659.998041,310.954901,-198.562312,-0.842568,1716171659.997273,310.837585,-198.573364,-0.445132
2024-5-20_10:21:0.006042,100309,0.117939,0.117444,0.010790,-0.377436,1716171660.006042,310.955030,-198.562574,-0.822568,1716171659.997273,310.837585,-198.573364,-0.445132
2024-5-20_10:21:0.018037,100309,0.118044,0.117573,0.010528,-0.357436,1716171660.018037,310.955159,-198.562837,-0.802568,1716171659.997273,310.837585,-198.573364,-0.445132
2024-5-20_10:21:0.027037,100309,0.118289,0.117871,0.009936,-0.373667,1716171660.027037,310.955030,-198.562574,-0.822568,1716171660.032252,310.837158,-198.572510,-0.448901
2024-5-20_10:21:0.037018,100309,0.118043,0.117586,0.010375,-0.401985,1716171660.037018,310.954836,-198.562181,-0.852568,1716171660.042256,310.837250,-198.572556,-0.450583
2024-5-20_10:21:0.047069,100309,0.118145,0.117719,0.010027,-0.370503,1716171660.047069,310.955030,-198.562574,-0.822568,1716171660.052264,310.837311,-198.572601,-0.452065
2024-5-20_10:21:0.055037,100309,0.117962,0.117526,0.010134,-0.390359,1716171660.055037,310.954897,-198.562528,-0.842568,1716171660.062293,310.837372,-198.572662,-0.452208
2024-5-20_10:21:0.066066,100309,0.117899,0.117437,0.010427,-0.391170,1716171660.066066,310.954901,-198.562312,-0.842568,1716171660.072254,310.837463,-198.572739,-0.451398
2024-5-20_10:21:0.078042,100309,0.117791,0.117312,0.010619,-0.401128,1716171660.078042,310.954836,-198.562181,-0.852568,1716171660.082279,310.837524,-198.572800,-0.451440
2024-5-20_10:21:0.086040,100309,0.117784,0.117315,0.010503,-0.390030,1716171660.086040,310.954901,-198.562312,-0.842568,1716171660.092255,310.837585,-198.572815,-0.452538
2024-5-20_10:21:0.098044,100309,0.117934,0.117512,0.009963,-0.349473,1716171660.098044,310.955159,-198.562837,-0.802568,1716171660.097276,310.837646,-198.572800,-0.453095
2024-5-20_10:21:0.106044,100309,0.117775,0.117319,0.010357,-0.379473,1716171660.106044,310.954965,-198.562443,-0.832568,1716171660.097276,310.837646,-198.572800,-0.453095
2024-5-20_10:21:0.118041,100309,0.117670,0.117190,0.010619,-0.399473,1716171660.118041,310.954836,-198.562181,-0.852568,1716171660.097276,310.837646,-198.572800,-0.453095
2024-5-20_10:21:0.126039,100309,0.118326,0.117888,0.010171,-0.411950,1716171660.126039,310.954772,-198.562049,-0.862568,1716171660.132251,310.836884,-198.572220,-0.450618
2024-5-20_10:21:0.138073,100309,0.118063,0.117570,0.010787,-0.452303,1716171660.138073,310.954514,-198.561524,-0.902568,1716171660.142304,310.836945,-198.572311,-0.450265
2024-5-20_10:21:0.146048,100309,0.118338,0.117922,0.009905,-0.392364,1716171660.146048,310.954897,-198.562528,-0.842568,1716171660.152271,310.836975,-198.572433,-0.450204
2024-5-20_10:21:0.158087,100309,0.118436,0.118027,0.009835,-0.363380,1716171660.158087,310.955094,-198.562705,-0.812568,1716171660.162254,310.837067,-198.572540,-0.449188
2024-5-20_10:21:0.166037,100309,0.118192,0.117742,0.010305,-0.394974,1716171660.166037,310.954901,-198.562312,-0.842568,1716171660.172259,310.837158,-198.572617,-0.447594
2024-5-20_10:21:0.178047,100309,0.118112,0.117651,0.010427,-0.395223,1716171660.178047,310.954901,-198.562312,-0.842568,1716171660.182255,310.837250,-198.572739,-0.447345
2024-5-20_10:21:0.186040,100309,0.118171,0.117750,0.009969,-0.364988,1716171660.186040,310.955091,-198.562922,-0.812568,1716171660.192255,310.837341,-198.572891,-0.447580
2024-5-20_10:21:0.198042,100309,0.118244,0.117821,0.010000,-0.344917,1716171660.198042,310.955223,-198.562968,-0.792568,1716171660.197265,310.837402,-198.572968,-0.447651
2024-5-20_10:21:0.206074,100309,0.118138,0.117692,0.010262,-0.364917,1716171660.206074,310.955094,-198.562705,-0.812568,1716171660.197265,310.837402,-198.572968,-0.447651
2024-5-20_10:21:0.217045,100309,0.118033,0.117563,0.010525,-0.384917,1716171660.217045,310.954965,-198.562443,-0.832568,1716171660.197265,310.837402,-198.572968,-0.447651
2024-5-20_10:21:0.226051,100309,0.118223,0.117818,0.009783,-0.344917,1716171660.226051,310.955220,-198.563185,-0.792568,1716171660.197265,310.837402,-198.572968,-0.447651
2024-5-20_10:21:0.238044,100309,0.118333,0.117830,0.010894,-0.414027,1716171660.238044,310.954836,-198.562181,-0.852568,1716171660.242262,310.837006,-198.573074,-0.438541
2024-5-20_10:21:0.246041,100309,0.118439,0.117963,0.010607,-0.382524,1716171660.246041,310.955030,-198.562574,-0.822568,1716171660.252260,310.837067,-198.573181,-0.440044
2024-5-20_10:21:0.257039,100309,0.118550,0.118095,0.010366,-0.352396,1716171660.257039,310.955223,-198.562968,-0.792568,1716171660.262255,310.837128,-198.573334,-0.440172
2024-5-20_10:21:0.267039,100309,0.118364,0.117875,0.010750,-0.373702,1716171660.267039,310.955094,-198.562705,-0.812568,1716171660.272255,310.837219,-198.573456,-0.438866
2024-5-20_10:21:0.277073,100309,0.118232,0.117719,0.011004,-0.383562,1716171660.277073,310.955030,-198.562574,-0.822568,1716171660.282257,310.837311,-198.573578,-0.439006
2024-5-20_10:21:0.287038,100309,0.117940,0.117400,0.011272,-0.410999,1716171660.287039,310.954833,-198.562397,-0.852568,1716171660.292285,310.837433,-198.573669,-0.441569
2024-5-20_10:21:0.296041,100309,0.118061,0.117536,0.011126,-0.379088,1716171660.296041,310.955030,-198.562574,-0.822568,1716171660.297306,310.837494,-198.573700,-0.443480
2024-5-20_10:21:0.308044,100309,0.117982,0.117441,0.011287,-0.387199,1716171660.308044,310.954965,-198.562443,-0.832568,1716171660.302282,310.837524,-198.573730,-0.445369
2024-5-20_10:21:0.316013,100309,0.117982,0.117441,0.011287,-0.387199,1716171660.316013,310.954965,-198.562443,-0.832568,1716171660.302282,310.837524,-198.573730,-0.445369
2024-5-20_10:21:0.325045,100309,0.118476,0.118021,0.010375,-0.367412,1716171660.325045,310.955026,-198.562791,-0.822568,1716171660.332279,310.837006,-198.573166,-0.455155
2024-5-20_10:21:0.336038,100309,0.118134,0.117607,0.011153,-0.417262,1716171660.336038,310.954704,-198.562135,-0.872568,1716171660.342289,310.837097,-198.573288,-0.455306
2024-5-20_10:21:0.348042,100309,0.118366,0.117871,0.010805,-0.364999,1716171660.348042,310.955030,-198.562574,-0.822568,1716171660.352283,310.837158,-198.573380,-0.457569
2024-5-20_10:21:0.356069,100309,0.118280,0.117780,0.010866,-0.362634,1716171660.356069,310.955030,-198.562574,-0.822568,1716171660.362291,310.837250,-198.573441,-0.459934
2024-5-20_10:21:0.368040,100309,0.118176,0.117654,0.011089,-0.371625,1716171660.368040,310.954965,-198.562443,-0.832568,1716171660.372289,310.837311,-198.573532,-0.460943
2024-5-20_10:21:0.376040,100309,0.117990,0.117434,0.011443,-0.391773,1716171660.376040,310.954836,-198.562181,-0.852568,1716171660.382259,310.837402,-198.573624,-0.460795
2024-5-20_10:21:0.388069,100309,0.118071,0.117532,0.011272,-0.371829,1716171660.388069,310.954965,-198.562443,-0.832568,1716171660.392255,310.837433,-198.573715,-0.460739
2024-5-20_10:21:0.396049,100309,0.117915,0.117342,0.011611,-0.391697,1716171660.396049,310.954836,-198.562181,-0.852568,1716171660.402258,310.837494,-198.573792,-0.460871
2024-5-20_10:21:0.408011,100309,0.117864,0.117278,0.011742,-0.401697,1716171660.408011,310.954772,-198.562049,-0.862568,1716171660.402258,310.837494,-198.573792,-0.460871
2024-5-20_10:21:0.416041,100309,0.118122,0.117600,0.011086,-0.351697,1716171660.416041,310.955094,-198.562705,-0.812568,1716171660.402258,310.837494,-198.573792,-0.460871
2024-5-20_10:21:0.428043,100309,0.118620,0.118136,0.010711,-0.395915,1716171660.428042,310.954836,-198.562181,-0.852568,1716171660.432251,310.836700,-198.572891,-0.456653
2024-5-20_10:21:0.436050,100309,0.118639,0.118173,0.010509,-0.378186,1716171660.436050,310.954965,-198.562443,-0.832568,1716171660.442260,310.836792,-198.572952,-0.454382
2024-5-20_10:21:0.448041,100309,0.118585,0.118112,0.010586,-0.379585,1716171660.448041,310.954965,-198.562443,-0.832568,1716171660.452261,310.836853,-198.573029,-0.452982
2024-5-20_10:21:0.456039,100309,0.118547,0.118088,0.010415,-0.360298,1716171660.456039,310.955094,-198.562705,-0.812568,1716171660.462258,310.837006,-198.573120,-0.452270
2024-5-20_10:21:0.468039,100309,0.118543,0.118095,0.010290,-0.341968,1716171660.468039,310.955223,-198.562968,-0.792568,1716171660.472256,310.837128,-198.573257,-0.450600
2024-5-20_10:21:0.476042,100309,0.118245,0.117749,0.010821,-0.374405,1716171660.476042,310.955030,-198.562574,-0.822568,1716171660.482256,310.837280,-198.573395,-0.448163
2024-5-20_10:21:0.488039,100309,0.118004,0.117468,0.011236,-0.396084,1716171660.488039,310.954901,-198.562312,-0.842568,1716171660.492256,310.837433,-198.573547,-0.446484
2024-5-20_10:21:0.496041,100309,0.118002,0.117471,0.011181,-0.386691,1716171660.496041,310.954965,-198.562443,-0.832568,1716171660.497293,310.837494,-198.573624,-0.445877
2024-5-20_10:21:0.508042,100309,0.117926,0.117376,0.011373,-0.396721,1716171660.508042,310.954901,-198.562312,-0.842568,1716171660.502225,310.837524,-198.573685,-0.445847
2024-5-20_10:21:0.516040,100309,0.118081,0.117570,0.010979,-0.366721,1716171660.516040,310.955094,-198.562705,-0.812568,1716171660.502225,310.837524,-198.573685,-0.445847
2024-5-20_10:21:0.527044,100309,0.118366,0.117898,0.010509,-0.395522,1716171660.527044,310.954965,-198.562443,-0.832568,1716171660.532248,310.837067,-198.572952,-0.437046
2024-5-20_10:21:0.536047,100309,0.118363,0.117902,0.010439,-0.385197,1716171660.536047,310.955030,-198.562574,-0.822568,1716171660.542232,310.837128,-198.573013,-0.437371
2024-5-20_10:21:0.548040,100309,0.118469,0.118066,0.009774,-0.345826,1716171660.548040,310.955285,-198.563316,-0.782568,1716171660.552259,310.837219,-198.573090,-0.436742
2024-5-20_10:21:0.556038,100309,0.118302,0.117848,0.010360,-0.364429,1716171660.556038,310.955159,-198.562837,-0.802568,1716171660.562253,310.837311,-198.573196,-0.438139
2024-5-20_10:21:0.568040,100309,0.118144,0.117689,0.010366,-0.371400,1716171660.568040,310.955091,-198.562922,-0.812568,1716171660.572255,310.837402,-198.573288,-0.441168
2024-5-20_10:21:0.576060,100309,0.118033,0.117567,0.010488,-0.369803,1716171660.576061,310.955091,-198.562922,-0.812568,1716171660.582256,310.837524,-198.573410,-0.442765
2024-5-20_10:21:0.588038,100309,0.117788,0.117281,0.010912,-0.399660,1716171660.588038,310.954897,-198.562528,-0.842568,1716171660.592263,310.837616,-198.573441,-0.442908
2024-5-20_10:21:0.596044,100309,0.117889,0.117383,0.010912,-0.379591,1716171660.596044,310.955030,-198.562574,-0.822568,1716171660.597285,310.837646,-198.573486,-0.442977
2024-5-20_10:21:0.608042,100309,0.117843,0.117319,0.011104,-0.389715,1716171660.608042,310.954965,-198.562443,-0.832568,1716171660.602260,310.837646,-198.573547,-0.442853
2024-5-20_10:21:0.616042,100309,0.117843,0.117319,0.011104,-0.389715,1716171660.616042,310.954965,-198.562443,-0.832568,1716171660.602260,310.837646,-198.573547,-0.442853
2024-5-20_10:21:0.628041,100309,0.117889,0.117383,0.010912,-0.364855,1716171660.628041,310.955030,-198.562574,-0.822568,1716171660.622253,310.837646,-198.573486,-0.457713
2024-5-20_10:21:0.636042,100309,0.118218,0.117698,0.011074,-0.423009,1716171660.636042,310.954643,-198.561787,-0.882568,1716171660.642257,310.836945,-198.572861,-0.459559
2024-5-20_10:21:0.648040,100309,0.118270,0.117766,0.010903,-0.403443,1716171660.648040,310.954772,-198.562049,-0.862568,1716171660.652256,310.837006,-198.572952,-0.459125
2024-5-20_10:21:0.656037,100309,0.118248,0.117736,0.010995,-0.404079,1716171660.656037,310.954772,-198.562049,-0.862568,1716171660.662256,310.837036,-198.573044,-0.458489
2024-5-20_10:21:0.668037,100309,0.118324,0.117834,0.010763,-0.384334,1716171660.668037,310.954901,-198.562312,-0.842568,1716171660.672254,310.837067,-198.573074,-0.458234
