QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 10
100316 2 0.682 0
100317 0 0.682 0
100318 1 0.682 0
100320 3 0.682 0
100321 4 0.682 0
100322 0 0 0
100323 1 0 0
100324 2 0 0
100325 3 0 0
100330 4 0 0
QRcodeTable Start
qrcode_table的大小为: 4
100317 11.4886 -0.705484 179.147
100321 7.4656 -0.607814 -179.655
100322 11.4975 -0.0233727 179.512
100330 7.47142 0.0872711 178.607
MV_SC2005AM Start

 init 

2024-5-19_13:54:54.6407 100330 0.00270634 | 0.00264187 -0.000587172 0.0333894 | 6.76497 -0.272593 -1.49785 | 6.76233 -0.272006 -1.53124
2024-5-19_13:54:54.6508 100330 0.00283788 | 0.00276007 -0.000659991 0.043455 | 6.76503 -0.27272 -1.48785 | 6.76227 -0.27206 -1.53131
2024-5-19_13:54:54.6608 100330 0.00293486 | 0.002843 -0.000728538 0.0535188 | 6.76509 -0.272846 -1.47785 | 6.76225 -0.272118 -1.53137
2024-5-19_13:54:54.6708 100330 0.00249975 | 0.00249882 6.83366e-05 -0.00641701 | 6.76472 -0.272087 -1.53785 | 6.76223 -0.272155 -1.53143
2024-5-19_13:54:54.6808 100330 0.0030706 | 0.00296028 -0.00081567 0.0638395 | 6.76515 -0.272973 -1.46785 | 6.76219 -0.272157 -1.53169
2024-5-19_13:54:54.6908 100330 0.00268325 | 0.00267687 -0.000184814 0.014287 | 6.76485 -0.27234 -1.51785 | 6.76217 -0.272155 -1.53214
2024-5-19_13:54:54.7008 100330 0.00286119 | 0.00282879 -0.000429369 0.0343522 | 6.76497 -0.272593 -1.49785 | 6.76214 -0.272164 -1.5322
2024-5-19_13:54:54.7108 100330 0.0029541 | 0.00290312 -0.000546474 0.0443845 | 6.76503 -0.27272 -1.48785 | 6.76213 -0.272173 -1.53223
2024-5-19_13:54:54.7208 100330 0.0029541 | 0.00290312 -0.000546474 0.0443845 | 6.76503 -0.27272 -1.48785 | 6.76213 -0.272173 -1.53223
2024-5-19_13:54:54.7308 100330 0.00266529 | 0.00255433 -0.000761042 0.0114208 | 6.76485 -0.27234 -1.51785 | 6.76229 -0.271579 -1.52927
2024-5-19_13:54:54.7408 100330 0.00300903 | 0.00275816 -0.00120284 0.0416766 | 6.76503 -0.27272 -1.48785 | 6.76227 -0.271517 -1.52953
2024-5-19_13:54:54.7508 100330 0.00301553 | 0.00274624 -0.00124564 0.0417396 | 6.76503 -0.27272 -1.48785 | 6.76229 -0.271474 -1.52959
2024-5-19_13:54:54.7608 100330 0.00323876 | 0.00288303 -0.0014757 0.0618028 | 6.76515 -0.272973 -1.46785 | 6.76227 -0.271497 -1.52965
2024-5-19_13:54:54.7708 100330 0.00271621 | 0.00259104 -0.000815044 0.0117701 | 6.76485 -0.27234 -1.51785 | 6.76226 -0.271525 -1.52962
2024-5-19_13:54:54.7808 100330 0.00263177 | 0.00255636 -0.000625487 0.00202539 | 6.76479 -0.272213 -1.52785 | 6.76223 -0.271588 -1.52988
2024-5-19_13:54:54.7908 100330 0.00311413 | 0.00288639 -0.00116902 0.0523781 | 6.76509 -0.272846 -1.47785 | 6.76221 -0.271677 -1.53023
2024-5-19_13:54:54.8008 100330 0.00310639 | 0.00290832 -0.00109147 0.0522498 | 6.76509 -0.272846 -1.47785 | 6.76219 -0.271755 -1.5301
2024-5-19_13:54:54.8108 100330 0.00310909 | 0.00292167 -0.00106313 0.0521858 | 6.76509 -0.272846 -1.47785 | 6.76217 -0.271783 -1.53004
2024-5-19_13:54:54.8208 100330 0.00291362 | 0.00279875 -0.000810034 0.0321858 | 6.76497 -0.272593 -1.49785 | 6.76217 -0.271783 -1.53004
2024-5-19_13:54:54.8308 100330 0.00286603 | 0.00263424 -0.0011291 0.0321715 | 6.76497 -0.272593 -1.49785 | 6.76234 -0.271464 -1.53002
2024-5-19_13:54:54.8408 100330 0.00306057 | 0.00272236 -0.00139852 0.0529061 | 6.76509 -0.272846 -1.47785 | 6.76237 -0.271448 -1.53076
2024-5-19_13:54:54.8508 100330 0.00317681 | 0.00277574 -0.00154511 0.0632576 | 6.76515 -0.272973 -1.46785 | 6.76238 -0.271428 -1.53111
2024-5-19_13:54:54.8628 100330 0.00290804 | 0.00262655 -0.00124817 0.0434158 | 6.76503 -0.27272 -1.48785 | 6.76241 -0.271472 -1.53127
2024-5-19_13:54:54.8718 100330 0.0025236 | 0.00238171 -0.000834266 0.0129004 | 6.76485 -0.27234 -1.51785 | 6.76247 -0.271506 -1.53075
2024-5-19_13:54:54.8808 100330 0.00261305 | 0.00242929 -0.000962599 0.0223871 | 6.76491 -0.272467 -1.50785 | 6.76248 -0.271504 -1.53024
2024-5-19_13:54:54.8908 100330 0.00273925 | 0.00252171 -0.00106979 0.0327392 | 6.76497 -0.272593 -1.49785 | 6.76245 -0.271523 -1.53059
2024-5-19_13:54:54.9008 100330 0.00274001 | 0.00253125 -0.00104902 0.0330916 | 6.76497 -0.272593 -1.49785 | 6.76244 -0.271544 -1.53094
2024-5-19_13:54:54.9108 100330 0.00318587 | 0.00278004 -0.001556 0.0732197 | 6.76522 -0.273099 -1.45785 | 6.76244 -0.271543 -1.53107
2024-5-19_13:54:54.9208 100330 0.00263943 | 0.00247268 -0.000923289 0.0232197 | 6.76491 -0.272467 -1.50785 | 6.76244 -0.271543 -1.53107
2024-5-19_13:54:54.9308 100330 0.00271838 | 0.00247498 -0.0011243 0.0334545 | 6.76497 -0.272593 -1.49785 | 6.7625 -0.271469 -1.5313
2024-5-19_13:54:54.9408 100330 0.00283364 | 0.00253881 -0.00125854 0.0437099 | 6.76503 -0.27272 -1.48785 | 6.76249 -0.271461 -1.53156
2024-5-19_13:54:54.9508 100330 0.00296604 | 0.00260458 -0.001419 0.0541625 | 6.76509 -0.272846 -1.47785 | 6.76249 -0.271427 -1.53201
2024-5-19_13:54:54.9608 100330 0.0026749 | 0.0024517 -0.00106971 0.0240377 | 6.76491 -0.272467 -1.50785 | 6.76246 -0.271397 -1.53189
2024-5-19_13:54:54.9708 100330 0.00292832 | 0.00259794 -0.0013512 0.0439099 | 6.76503 -0.27272 -1.48785 | 6.76243 -0.271369 -1.53176
2024-5-19_13:54:54.9808 100330 0.00292212 | 0.00258602 -0.00136061 0.0438762 | 6.76503 -0.27272 -1.48785 | 6.76245 -0.271359 -1.53173
2024-5-19_13:54:54.9908 100330 0.00267438 | 0.00243406 -0.001108 0.0233618 | 6.76491 -0.272467 -1.50785 | 6.76248 -0.271359 -1.53121
2024-5-19_13:54:55.0008 100330 0.0033279 | 0.00266165 -0.00199764 0.0636162 | 6.76514 -0.273406 -1.46785 | 6.76248 -0.271408 -1.53147
2024-5-19_13:54:55.0078 100330 0.00274888 | 0.00249215 -0.00115997 0.0337444 | 6.76497 -0.272593 -1.49785 | 6.76248 -0.271433 -1.53159
2024-5-19_13:54:55.0228 100330 0.00285937 | 0.0025536 -0.00128653 0.0437444 | 6.76503 -0.27272 -1.48785 | 6.76248 -0.271433 -1.53159
2024-5-19_13:54:55.0328 100330 0.00303647 | 0.00271429 -0.00136118 0.0396161 | 6.76503 -0.27272 -1.48785 | 6.76232 -0.271359 -1.52747
2024-5-19_13:54:55.0428 100330 0.00272867 | 0.00253764 -0.00100301 0.00939139 | 6.76485 -0.27234 -1.51785 | 6.76231 -0.271337 -1.52724
2024-5-19_13:54:55.0538 100330 0.00315954 | 0.00275859 -0.00154041 0.0489737 | 6.76509 -0.272846 -1.47785 | 6.76233 -0.271306 -1.52682
2024-5-19_13:54:55.0628 100330 0.00317731 | 0.0027481 -0.00159474 0.0489393 | 6.76509 -0.272846 -1.47785 | 6.76235 -0.271252 -1.52679
2024-5-19_13:54:55.0708 100330 0.00286431 | 0.0025609 -0.001283 0.019484 | 6.76491 -0.272467 -1.50785 | 6.76235 -0.271184 -1.52733
2024-5-19_13:54:55.0808 100330 0.00322118 | 0.00272855 -0.00171201 0.0501218 | 6.76509 -0.272846 -1.47785 | 6.76236 -0.271134 -1.52797
2024-5-19_13:54:55.0908 100330 0.00334016 | 0.00278194 -0.00184865 0.0608602 | 6.76515 -0.272973 -1.46785 | 6.76237 -0.271124 -1.52871
2024-5-19_13:54:55.1008 100330 0.00276734 | 0.00249615 -0.00119473 0.0118821 | 6.76485 -0.27234 -1.51785 | 6.76235 -0.271145 -1.52973
2024-5-19_13:54:55.1108 100330 0.00323426 | 0.00275192 -0.00169923 0.0523949 | 6.76509 -0.272846 -1.47785 | 6.76234 -0.271147 -1.53025
2024-5-19_13:54:55.1208 100330 0.00277563 | 0.00250617 -0.001193 0.0123949 | 6.76485 -0.27234 -1.51785 | 6.76234 -0.271147 -1.53025
2024-5-19_13:54:55.1308 100330 0.00313739 | 0.00278582 -0.00144308 0.0400634 | 6.76503 -0.27272 -1.48785 | 6.76225 -0.271277 -1.52791
2024-5-19_13:54:55.1408 100330 0.00298596 | 0.00270482 -0.00126488 0.0306064 | 6.76497 -0.272593 -1.49785 | 6.76227 -0.271328 -1.52846
2024-5-19_13:54:55.1508 100330 0.00287678 | 0.00264005 -0.00114281 0.0209618 | 6.76491 -0.272467 -1.50785 | 6.76227 -0.271324 -1.52881
2024-5-19_13:54:55.163 100330 0.00288692 | 0.00263385 -0.001182 0.0200658 | 6.76491 -0.272467 -1.50785 | 6.76228 -0.271285 -1.52792
